	KRASQH-7.rpkmlog	KRASQH-4.rpkmlog	KRASQH-6.rpkmlog	KRASQH-2.rpkmlog	KRASQH-1.rpkmlog	KRASQH-9.rpkmlog	KRASQH-3.rpkmlog	KRASQH-5.rpkmlog	KRASQH-8.rpkmlog
LOC100288069	0.286494406052855	0.436208797716558	0.229154335790463	0	0.229821518291423	0.0448950358961811	0.184029895623924	0.320911108900985	0.125565854736133
GLUL	4.32383130727553	4.25674126326402	4.37231019611962	4.26668901966299	4.33027156864334	4.32740264836105	4.30053342077211	4.25901590324496	4.35478235590884
LOC440925	0	0	0.0316371180466205	0	0.0264946374547185	0.0290704748859538	0	0	0
C9orf100	0.388141480283579	0.356865781964051	0.486875454227349	0.359016232529005	0.383054816166009	0.390593060785318	0.429732140846407	0.403501175914237	0.603174211134544
C9orf102	1.36916698501718	1.3521397326122	1.25798012638329	1.21731804136515	1.38121612207685	1.12100848203033	1.21199438173533	1.24109875135362	1.16546796881254
C9orf103	0.983918528695145	0.966867168134612	0.90899709399913	1.03746782400645	0.724410468940611	0.488417922413899	0.548404169605076	0.667260915586303	0.754375725381104
C9orf106	0	0	0	0	0	0	0	0	0
NHP2L1	6.16257772155842	6.15361849751756	6.20323801730207	6.15905837485148	6.07437965442908	6.23232160058097	6.20786638215749	6.22316726518771	6.21471877378111
LOC729444	0	0	0	0	0	0	0	0	0
GYS1	5.73477901785789	5.92399136163563	5.80546081797892	5.9752095303438	5.86170577358422	5.80057253303005	5.88868458069675	5.9649867479915	5.80489650831582
GYS2	0	0	0.0215808770718293	0	0	0.0198244718936781	0.0339652971318748	0	0
LOC494141	0.0871425582785061	0.0452185162388776	0.0953316773437557	0.0229402920985235	0	0.108880820001277	0	0	0.0215298860549801
ETV1	1.51477449812831	1.59815569556098	1.65540609699533	1.56534051292119	1.63449645600417	1.6741619666166	1.48175319019716	1.46134921609728	1.54073660839633
ETV3	2.98213479866104	2.830304132708	2.8613337977805	2.81721524986133	2.83615803310668	2.7744296233045	2.87341161846386	3.10262964436611	2.85047057223274
ETV2	0.26608060913587	0.373967835746614	0.172455288141266	0.273275300550573	0.427577488367482	0.368962635095184	0.322942024949933	0.237128388105272	0.291105941068214
ETV5	3.77186711743117	3.86063889265975	3.83934802891887	3.7217240541311	3.83930841042759	3.80892148881743	3.76026604562902	3.78603752960008	3.78930158959318
ETV4	3.35062039516523	3.17024662022438	3.27780495080988	3.29162499523767	3.35129610998574	3.31233555890018	3.26717611360608	3.3622780045926	3.35860038568839
ETV7	0.897466048191467	0.882195386780143	0.976449571018726	0.917165931888286	0.882882726782241	0.931785014189394	0.924274939082483	0.986127234857703	1.02650728500998
ETV6	2.61794743845303	2.47983610376269	2.59588755076681	2.66182970565494	2.66148796076533	2.64513690811271	2.51546375408939	2.55934795287807	2.62738529839985
SNF8	4.92788225685618	4.8779248318859	5.0540207645093	4.9312142170646	4.92790615482449	4.97443373909018	4.95211272304154	4.9615814352119	4.93549529549166
LOC100129407	0	0	0	0	0	0	0	0	0
IKZF5	2.89443250609252	2.77370975624524	2.58067881464058	2.55164585896861	2.73128979480287	2.74368985468	2.66279729637106	2.63658532148103	2.76340795381141
IKZF4	0.833013977740833	0.794586047985885	0.66797880672899	0.664630380498617	0.730093337527425	0.744797326286299	0.740448085247582	0.762295209422355	0.638342801692218
RFPL1-AS1	0.149712977742422	0.10758489453505	0.127347046051231	0.119835870827228	0.177785647247467	0.0831175214730114	0.111334870885557	0.0628333961109237	0.176315444385212
IKZF1	0.0297831793539134	0.0102225286156941	0	0	0	0	0.00867148236923562	0.0175875934754641	0.00965650137828459
IKZF3	0	0	0	0	0	0	0	0	0
IKZF2	1.46457991658253	1.45687956475968	1.51224276920469	1.29527795356216	1.40864526836627	1.46417539270059	1.3345969264798	1.34731057267795	1.35491250782809
C11orf71	1.13551707733924	1.50398756024636	1.06650140820447	1.11372111397266	1.18951521237066	1.09668364694132	1.38651589982932	1.15816537514194	0.715727601119583
FLJ13197	0.0765692510853957	0	0.0284753080226471	0.0787811417399761	0.0930933357356268	0.101919718930424	0.0881637871978201	0.132451743277414	0.0978784757860892
C11orf73	4.08495713758474	4.04013646844985	4.21929383548956	4.10829246159453	4.01303646576054	4.0617409464025	3.98340675818045	3.95504689930514	4.11955297892278
C11orf75	1.21650550801459	1.39214915753275	1.26542695224775	1.32160511132071	1.34364313705147	1.32835393467113	1.50415626187545	1.11614262129896	1.26697412730606
C11orf74	3.01494548524321	3.10766782464091	3.1422128187903	3.28573905825063	3.17573076414014	3.17517007530288	3.20704108260427	2.92061389881754	2.99888687544626
TCEAL3	4.08302250026072	4.05023821890942	4.14219904583409	4.00031476759297	4.03853285170146	4.06316325255043	4.01976570352475	3.91003734075566	4.21881192526377
TCEAL2	0	0.0565358072895889	0	0	0.0508009145041308	0	0.139666406568415	0	0.0534523533833758
TCEAL1	3.23830394398188	3.35232703387199	3.35322654642393	3.27092738737368	3.3398557364584	3.22685521558004	3.20914959569777	3.14676279480559	3.35798067079746
TCEAL7	1.81037789611754	1.89257322115123	2.03901550572311	1.89973095453651	1.69284465314165	1.91900495737537	1.90350542637153	1.68327593566929	1.61864140112193
TCEAL6	0.258925608124357	0.156898858388662	0.167672828333818	0.157910487105841	0.330638028915376	0.154642207196481	0.227071637643558	0.260830082254215	0.283341796493438
TCEAL5	0.0522757226381537	0.0534417929787363	0.0572530526414173	0.0537988713787422	0.0480155525108672	0	0.0454353927165245	0	0
TCEAL4	5.62265628620392	5.5843378218913	5.65172626377347	5.52335325264708	5.63264905152938	5.53895453210183	5.5728117280015	5.53159457338385	5.67570954344349
TCEAL8	5.43441315305077	5.35401542535218	5.48087192589534	5.43600385746533	5.41196403526835	5.47501200913282	5.34936883267757	5.25541324638441	5.47055433079271
PTTG3P	3.82895073845741	3.8004652090199	3.96801452501158	3.97885602523792	3.66254116091906	3.77251717032605	3.99519275391807	3.73073059454867	3.60776741173781
WIZ	4.02936770033118	4.13629427168548	3.94855077066642	4.12017847078073	4.02084508138653	3.94970699919336	4.20021154483085	4.1321217007969	4.03690566628995
HMX1	0	0	0	0	0.029717254421675	0.0326028737113547	0	0	0.031280190787004
MYCL1	1.04277619210566	1.02845611240398	0.986959284444787	1.18875973187466	1.16563874176744	1.13692838216809	1.09611459259325	1.09383877471003	1.09865691140692
HMX3	0	0	0	0	0	0	0	0	0
HMX2	0	0	0	0	0	0	0	0	0
RSG1	1.42350787080895	1.44392269717522	1.29419234030841	1.29179395367243	1.44362537717427	1.54435116756361	1.60059387060942	1.35438912768256	1.3627377691811
CACYBP	3.52678983759509	3.4447815127257	3.6112285870635	3.4746365828814	3.56026815966445	3.48832896814087	3.48342972664941	3.45862467212179	3.64191237070221
PRPS2	3.61439847412094	3.63818354521808	3.53283944956584	3.59191517176606	3.63260580785715	3.64768075177859	3.63195703318476	3.47440925867752	3.6440811254676
CAND2	0.224843100580211	0.181615048841663	0.167810710206364	0.120123827538058	0.130304094562058	0.179024455167388	0.134206097578716	0.200071626297561	0.195095313847758
CAND1	5.19219604140439	5.20083609648838	5.2286937034968	5.08433185854961	5.21309094960353	5.15702443724238	5.08662633236497	5.08814240754734	5.13316671607537
PRPS1	4.44320519980076	4.39937700789615	4.50301772830846	4.29701904212979	4.47090733963676	4.5190802609677	4.35638279655966	4.43137731193764	4.44229459625363
CDR2	4.07412849631553	4.05320255428596	4.02555246166764	4.02220457104981	4.03752961396982	4.047960851238	3.97180281029757	4.01008567019549	4.02301101187501
CDR1	0	0.0480601570481915	0.0514944294324529	0.0483818772522272	0.0850899314149532	0.0473430465368019	0.119231729236052	0.12120427646442	0.0454317138863305
BRPF3	2.5019795711239	2.41672501501411	2.40242125887956	2.37440784983295	2.50032034586735	2.47548727224363	2.4907310938221	2.50785177007469	2.43167037669403
SYNGR1	0.511637376966756	0.436374880841777	0.570102720459265	0.499264809223007	0.467834248404082	0.490024068574108	0.400909458781431	0.553405744449059	0.528255259018189
BRPF1	2.9444007129704	2.884481313176	2.91252224578132	3.06110698832625	2.91836976268715	2.99879428699383	2.95497023133127	2.97206383819202	2.9077276375255
LUZP4	0	0.0362771167311424	0	0.036520955366812	0.0325740485863282	0	0.0308148039217611	0.0620147903554512	0.0677750019816815
LUZP6	0	0	0	0	0	0	0	0	0
LUZP1	4.96599435755196	4.96422028137581	4.97119221503221	4.94097150250283	4.9715281691739	4.94694824781099	4.90995932236459	4.96141143021	4.96584266336852
LUZP2	0.0116708594169272	0.0119349496750685	0.0127992717376435	0.012015853402663	0	0	0.0101249914482765	0	0
C8orf83	2.90411483657042	2.79665114866345	2.97507137566248	2.6748139947929	2.85901748399458	2.86800558796359	2.72957151275013	2.76824370082842	2.86085318605844
C8orf82	2.59816487242593	2.8005710925524	2.69982502520931	2.81836820478019	2.73498371676399	2.68940803477564	2.8398961470695	2.98084584559756	2.64846035845347
C8orf80	0	0	0	0	0	0	0	0	0
C8orf87	0.101879924596256	0	0	0	0	0	0	0	0
C8orf86	0	0	0	0	0	0	0	0	0
C8orf85	2.20585603858236	2.11304317262194	2.29617831965133	2.12057382200918	2.09419932256518	2.0290900093004	2.08325250407098	2.25766430609356	2.15177373273651
C8orf84	3.35508504518656	3.50998550418585	3.7297470128319	3.44975440072826	3.41725718188406	3.45578584326298	3.31444354250015	3.41847622877919	3.48515640190541
UBE2Q1	5.11659030451164	5.01978159295112	5.05717434603918	5.04376912113924	5.05574525497231	5.15088272928251	5.03901043136993	5.03523232420736	5.10955043837763
UBE2Q2	5.51907524835007	5.3694823057627	5.40091128934155	5.32698351164779	5.47248878780601	5.40444050713872	5.36787225622699	5.34750527618685	5.47964329301263
LOC339240	0	0.0591710006730431	0	0	0	0.0196933315776677	0	0.0172604493007738	0
REM1	0	0	0	0	0	0	0	0	0
REM2	0.0330090792205254	0.130508051078732	0.105912228127705	0.162409230078577	0.0303025533148979	0.218068711046738	0.0843402800022747	0.166692914229871	0.237365786627093
C16orf13	4.64512676366271	4.86183364385488	4.5323421300662	5.00997921764269	4.62776766360934	4.71298122154188	4.87889082339003	5.11508667521407	4.63207268177096
C16orf11	0	0	0	0	0	0	0.0240743851557537	0	0
ASS1	6.57637782132379	6.56521637198544	6.55812707236924	6.67374154227528	6.58717375996533	6.49808511329956	6.65945970739194	6.63762800733756	6.65343461852104
ZNF879	0.945052260215965	0.87026368813319	1.06186204565398	0.940127469469184	1.01098203664586	0.986851107640131	0.883817516196549	0.895171543696447	1.04911550296563
ZNF878	0.134447051049139	0.104227263187521	0.247958705017315	0.202708475925975	0.123771055338861	0.259124799143812	0.145171032531353	0.119223588628272	0.130063342581188
SPR	3.91888762237707	4.02597342781285	4.12928157664742	4.05638078308597	4.09297936107071	4.14747272673251	4.17430697109287	4.11989917260936	4.06375616422645
OR5AN1	0	0	0	0	0	0	0	0	0
SPN	0	0	0	0	0	0	0	0	0
RBMY1A3P	0	0	0	0	0	0	0	0	0
SP8	0.285956765441102	0.372951540010158	0.219782760711334	0.439792336786757	0.374389798818595	0.419009389571595	0.344957455996998	0.439555833673227	0.3670969331477
SP9	0	0	0	0	0	0	0	0	0.0406285958792672
SYNGR4	0	0	0.0655796339907731	0	0.0550241399227421	0	0	0	0
SP1	3.66015239743919	3.63798587868315	3.56049085935667	3.62562320388195	3.68210576774163	3.61970358526545	3.65776265145271	3.65757155974522	3.66413279159227
SP2	2.6793599462322	2.71920593305988	2.6608320023603	2.75819184603839	2.58701283628398	2.69743289788118	2.81348490616986	2.70847061065322	2.77590111270297
SP3	3.63679083266714	3.58047597635644	3.56345960013802	3.46615878711036	3.64645837999496	3.56896423556749	3.46626101811104	3.50104960873845	3.5871092066707
SP4	0.493638312658875	0.607364461813387	0.549807625789806	0.610734867977887	0.725195789046435	0.549159879363842	0.484174074140785	0.679830978925294	0.515919892203031
SP5	0.122197495245215	0	0	0.0642035475498809	0.0289465928863323	0.0317581994589607	0	0.108309479216098	0
SP6	3.18176826925645	3.19976031194276	3.03406824269293	3.22839400614106	3.16626731865326	3.16550915233993	3.23825959603617	3.22835988226299	3.05605128703586
SP7	0.0202221986393288	0	0	0	0	0.020366976998483	0	0	0
GOLIM4	4.20074760881687	4.22545090340275	4.24131760208461	4.21787170350307	4.215266405535	4.23649273838001	4.18328386751793	4.2211631600968	4.22299008393818
KLLN	0.487877755396083	0.294356426465028	0.505266017583149	0.446292166834878	0.443409632628867	0.459311448828513	0.355147792538203	0.484682576049793	0.43273987142044
OVCH2	0.862180798126765	0.912903045431233	0.94270304222958	1.08593109118554	0.790096975822956	0.811504117555097	0.915600885376747	0.714723240381052	0.874823559291849
OVCH1	0.218525173122465	0.158072077732044	0.151100416584444	0.159090861637024	0.127373420908968	0.204205460596966	0.163484597980179	0.0472434398719018	0.117773880087717
SPPL2A	4.401002377471	4.28193653900628	4.30612943284276	4.168830790197	4.33120062991586	4.32938410259329	4.19103231745892	4.30426973258284	4.32377311076266
SPPL2C	0	0	0	0	0	0	0	0	0
SPPL2B	2.73859139521643	2.76863934309254	2.75064689487366	2.97113878724785	3.00262802163943	2.79542100390289	2.97750290628468	2.89291067573057	2.73680978766881
UGCG	3.25900880611823	3.4606203198762	3.48004752070843	3.13231469932307	3.26133524995315	3.35701147164718	3.2422927992709	3.08612259139566	3.23393885015848
ATP2A1	0.101657360234243	0.153152065109182	0.0932169303214315	0.0705473091707692	0.223287825051792	0.102364912409611	0.130867940914832	0.133024270007947	0.0662763126834088
ATP2A2	6.32324793398405	6.37682996473628	6.37198395523272	6.30969466702042	6.3352180043189	6.376294809632	6.29059356571023	6.34134427432091	6.31897409272451
ATP2A3	0.167749291693195	0.136301124642978	0.219423179386555	0.240471005660693	0.175356514865119	0.246457423591225	0.195472150212644	0.265414279221466	0.216158425452695
ZNF664-FAM101A	0	0	0	0	0	0	0	0	0
GAP43	0.0292039669873066	0.0877895973602236	0.0320088946627511	0	0.0789701027010117	0.0864971954673432	0.0253560558974125	0	0.109703863383481
FBXL13	0.161831637537762	0.165305836885991	0.176622556024575	0.217818304046869	0.101086016370112	0.17995319453419	0.283675788689172	0.173729690169465	0.156602504076139
FBXL12	3.10377676597944	3.2702846173923	3.36854950391105	3.31418097828595	3.20876921821222	3.27166281606511	3.32832112983341	3.18164575623971	3.18239666260577
FBXL15	1.92795536765475	2.21764002916682	1.78160449464627	2.04692763142391	1.95982300433101	1.90058573037752	2.13091070333344	2.23121816521406	1.89805492155778
CYP27B1	3.07705508953927	3.03890740489396	3.1345066899547	3.04750724757423	2.98797541402648	3.24840679708685	3.20244114072297	3.0652449758021	3.11043469837674
FBXL17	2.26484138219563	2.43753042395155	2.29908958199081	2.32558988364912	2.40256964467223	2.30259995854763	2.29147797312028	2.3467673759824	2.38175316746704
FBXL16	1.19359145611317	1.14867806341128	1.15426113863216	1.29305447865128	1.18953698942383	1.15257836507223	1.23774306675909	1.32783343178835	1.32946959656373
FAM169A	2.26562699589675	2.30006340190525	2.25500861537532	2.19259518135649	2.27055907779429	2.21387112581474	2.13224963618562	2.16782928757805	2.17788829014106
FBXL18	2.95999977104504	3.03891419840905	3.07426494058152	3.06432506227651	3.02673473826528	3.07561249264438	3.1385825214465	3.13115865968778	2.97139262953172
FAM169B	0	0	0	0	0	0	0	0	0
SDK1	2.22241753896303	2.4153063848838	2.31954032150302	2.32097617127288	2.3268070862953	2.30751011687433	2.32638803361442	2.30294687921158	2.29214972056334
SDK2	3.28269297189425	3.35005344927251	3.32489498714174	3.53428428727459	3.41919597760768	3.28722554537916	3.44885476698953	3.42829366551557	3.3341592428804
KANSL1-AS1	0.730644051023532	0.630330151891077	0.667006908505089	0.375224860178403	0.842961345912112	0.58313430883577	0.478265167443726	0.757574170001032	0.710963690225174
GRP	0	0.0730669034466704	0	0	0	0	0	0	0
THSD4	3.99477364099721	4.04002118690348	4.04532304275531	4.04710292146822	4.02990384355584	4.05389625240396	3.97137518466062	4.04903258772522	3.98026099509044
THSD1	3.47464532569552	3.26864481384667	3.35579075659992	3.38917271568759	3.43729261292022	3.36766210309742	3.37332029489232	3.36102375235498	3.364551402445
HMGB3P1	0	0	0	0	0	0	0	0	0
GRN	7.91759895528081	7.93532714775023	7.84015301181164	8.17333745060087	8.03680442428024	7.86194745933083	8.1434293057255	8.17944869678895	7.9699554599352
LOC286359	0	0	0	0	0	0	0	0	0
FAM134C	3.93226960428032	3.95077513459519	3.99169261222546	3.82199416574834	3.99162914624616	3.95047594406758	3.89037388329071	3.8717823055988	3.98134493702437
FAM134B	3.39378475102017	3.38100626384731	3.34486984125677	3.25722157325816	3.46370768575145	3.3643687928698	3.28390696821337	3.24034730745359	3.33740958096164
FAM134A	4.27156493072465	4.22864283296257	4.19373567415811	4.25832045721067	4.21060777186975	4.19081351036266	4.23419866634338	4.30396385335454	4.24142807626496
AFTPH	3.63050509523663	3.61203619164528	3.57278534968409	3.59046586303223	3.64761240342906	3.6497331994656	3.58527465212607	3.51106448590736	3.6462551145831
FLJ16341	0	0	0.039398098004052	0.0370073480302296	0	0.0362096889228059	0	0	0
RNF114	4.87308233253928	4.85368594835013	4.88589870754797	4.75503446265496	4.81226759885434	4.8509643119537	4.81938753138362	4.83621808639485	4.80838409493584
ZC3H15	5.70021860594092	5.69572653839501	5.73106671558454	5.62745527401889	5.73451596764622	5.73590761302419	5.54104551593016	5.59204692944931	5.77335121167558
MIR3620	0	0	0	0	0	0	0	0	0
MIR3621	0	0	0	0	0	0	0	0	0
PIPOX	0	0.0260819019075008	0.0279608590287436	0.0262578352852681	0.0234110986938982	0.0256898124793245	0.0439511340500457	0.0665376054365871	0.0488764500488475
ATP1A4	0	0	0.0340325249800923	0	0	0	0	0.0137770054412884	0
ATP1A3	0.0654001555734606	0.115033916770638	0.106104838797301	0.0836417865330293	0.159583580634726	0.0658610910565453	0.151313352961924	0.0435942097350691	0.0938182006286527
ATP1A2	0.0113300083061494	0	0.0124256066941684	0	0	0	0	0	0.0325894652823051
ATP1A1	7.06021501942741	7.0041733010518	7.06552375772399	7.02168402949486	7.02933675282617	6.9943207683002	7.03606588434261	7.01628978902674	7.04051229704349
SPHK2	1.70529179873794	1.8028741741081	1.69913488722231	1.8266699163083	1.68705421917757	1.86351480358706	1.89589476140787	1.88219469226238	1.80412287409486
SPHK1	5.72646566248586	5.84492324817256	5.78309863535906	5.81967412059373	5.65490734271635	5.89862490396509	5.83928333892966	5.95394403830444	5.79968625088717
BEGAIN	0.66215824067383	0.674173615552872	0.506300695712768	0.747301547166424	0.6041952234875	0.564213244150784	0.723533517378195	0.709656852003652	0.60233697447042
MIR4535	0	0	0	0	0	0	0	0	0
MIR4534	0	0	0	0	0	0	0	0	0
MIR4533	0	0	0	0	0	0	0	0	0
MIR4532	0	0	0	0	0	0	0	0	0
IFT80	2.51214728700518	2.52518944464461	2.57403549367734	2.57640628440722	2.54235858386189	2.522972041129	2.40738003083032	2.45478338522125	2.54360896085284
TP53TG1	5.00587516050864	4.70105445799876	5.00111537439101	4.65071238408206	4.71826177312398	4.95183264743127	4.87581618401342	4.8116558692445	5.00295359739646
NPY6R	0	0.0210976260745026	0	0	0.0189338710445042	0	0	0.0182136538713981	0.0199335839868041
GRINA	6.47954194135355	6.55581153931179	6.48041950077864	6.7478845314466	6.57498246576404	6.52643669454626	6.70028291626022	6.70432302042692	6.51878614817453
KISS1R	0.145229450194379	0.217192722557919	0.231785786448839	0.113417341551564	0.101446436128974	0.0749644193926393	0.270966702249425	0.128838825453836	0.0719654581276345
ATG4C	2.28382703414738	2.12963938709014	2.13631941008447	2.11570180820574	2.14361415802963	2.22492372640435	1.90266661839282	2.09083621781722	2.28541473069744
ATG4B	4.27915513724278	4.27525523947477	4.33701808342431	4.38826488285333	4.25360223913417	4.40252305792463	4.41154992093182	4.2812566664866	4.27084682705451
ATG4A	3.65133108638103	3.58388290326333	3.63023616815978	3.52249369173443	3.66265600203502	3.7418635900913	3.62074258447019	3.57757032258894	3.69608433084049
CREB5	1.88455344561616	1.84556452226835	1.85682062392324	1.8666106925266	1.92612554414576	1.92794924990969	1.819282012528	1.90321623293694	1.90014185360251
LOC100128023	0	0	0	0	0	0	0	0	0
GPT2	4.10127789736268	4.10666726717619	4.15131500062967	4.09472419304412	4.09660565406173	4.1110406255343	4.07306747424777	4.12339400717272	4.1390657466788
PDP1	3.64465068201769	3.5944846945973	3.66215951964677	3.55462592195269	3.59006538330855	3.64008367121351	3.5322592137311	3.5230659901824	3.65045616590908
MIR4500HG	0	0	0	0	0	0	0	0	0
NAALAD2	0.0756667528822551	0.0197273511904891	0.0419981040062309	0.0778532696736276	0.0695458256565494	0.0761981548579626	0.0496556442094992	0.0170295869237852	0.0186384252986407
HMG20A	3.39562368450485	3.38018052341991	3.36893982996308	3.29996644493129	3.38065529861152	3.32215573742189	3.240343716925	3.35898401772994	3.3594556713007
HMG20B	5.49018605578647	5.52014113533203	5.41077960792494	5.57443389607231	5.45770024229149	5.48453964912157	5.57457538735452	5.57790073334708	5.44908855274693
ZFP82	1.61156689990977	1.78197054070066	1.90407002026331	1.65568604898863	1.88164288239754	1.88757918124758	1.62388783141037	1.67377802973364	1.85645794584765
NRXN3	0.319729332720732	0.437277679536279	0.510061325193277	0.471095462490962	0.449029883197426	0.450074503814174	0.400731895196669	0.350281639367883	0.379554066126377
NRXN2	0.533750349559763	0.514126085527168	0.500414553527986	0.52308994470179	0.446364268881929	0.453049568583425	0.539747158978672	0.426096906915182	0.51279036862407
NRXN1	0	0	0	0	0	0	0.00505613236391623	0.0102681068019868	0
C11orf2	4.06633073093344	4.25354911327368	4.03910950335227	4.30851834036131	4.1732498611909	4.09660683857532	4.36173129082511	4.31900055157872	4.12440186728035
C11orf1	3.49080763756715	3.5203675476017	3.64115213323392	3.43626585357005	3.5944536399195	3.454573543666	3.51557142781886	3.38658113132589	3.56348964692548
DPYSL5	0	0	0	0.0118884552958454	0	0	0.0100175716703274	0	0.0111549066800949
DPYSL2	3.36686305999652	3.54274614550316	3.49046239461398	3.4548498774392	3.48375389444401	3.39790668700179	3.22476913151019	3.44893498210652	3.3767827340324
DPYSL3	2.29222763911144	2.3994231192686	2.42237947560217	2.35283518937597	2.32675734893106	2.33611184988117	2.31895295894142	2.33100279288376	2.27031011654221
OR4D9	0	0	0	0	0	0	0	0	0
C11orf9	0.480794640570724	0.287632763020844	0.342831279684753	0.374269977396156	0.403997688279761	0.438192655000455	0.425395270552798	0.445240755717016	0.32998426246908
LOC729013	3.44573035296042	3.43357463045707	3.27078948015053	3.19531331376144	3.24387658175365	3.38160001790854	3.27518526155415	3.3846946801977	3.18624912027896
LOC100505658	0	0	0	0	0	0	0	0	0
LOC100505659	0	0	0	0	0	0.0410076433251154	0	0	0
TMC4	3.14146847402387	3.42740984743327	3.29461711020874	3.6193865592993	3.46673700821005	3.23875461062321	3.31474792941577	3.42386335017148	3.51385695069018
TMC5	0.367745805011508	0.320520420877152	0.321535220968731	0.284697848769516	0.34877118472949	0.413535381125819	0.354970151300773	0.413831759639022	0.322064663409086
TMC6	3.43923219141467	3.58770639356088	3.28463587831043	3.55684451429502	3.61261852557761	3.35672940956016	3.56018834307794	3.55313283118921	3.46534496670843
TMC7	3.05878135008034	2.98173454182875	3.17065908420433	2.96260643643118	2.9178118374814	3.07898155279346	2.90709735406145	2.91619626076075	3.01641053786551
APIP	2.49858280690564	2.72932056553319	2.61836492946938	2.55949550823964	2.79902969362892	2.65647074005688	2.41402562148089	2.22659589487727	2.51701089439032
TMC1	0.0382703088329461	0	0	0.0393909377677941	0.0176757855754714	0	0.0495793991084668	0.0170031426443776	0.0551234795287008
TMC2	0	0	0	0	0	0	0.0168843144629213	0.0171738194606982	0
TMC3	0.0371035485260383	0	0.040656572786245	0.0192215980282655	0.0171331675237923	0.0373676314285575	0.0480735605403086	0.0164810559064478	0.0180383960933499
TMC8	0.121182977397375	0.123821598109342	0.0603617882654987	0.0567237144312534	0.0506314649502843	0.0555091928946971	0.105649894660063	0.107406017681417	0.0401389586796727
MLF1	2.00621257811233	1.87531506459808	1.91589677200655	1.97162448667872	2.00775125740713	1.99629302398292	1.97354591623136	1.7232056786618	2.00886617766931
RSPH9	0.572918803930333	0.36832635443917	0.341915718797444	0.504198047326453	0.456924097505142	0.494880772238664	0.472487745122188	0.403283037271965	0.160567526532195
CFLAR	2.4084831027603	2.31752730180315	2.28564419891034	2.36456855742709	2.31650616590153	2.4274260701609	2.33410831621189	2.36442465990122	2.3603530083167
RSPH3	2.84912868244501	2.93923619848049	2.84388821944439	2.88951369225638	2.79978215446075	2.76395585040607	2.74921612862131	2.8351183529578	2.69569249801361
RSPH1	0.462534739970123	0.717427747178926	0.500462176200225	0.571895101383634	0.489972302184759	0.530204056786314	0.348347565052094	0.473981303126148	0.685676408346316
LOC646719	0.553688075449984	0.580108851470334	0.537366877356247	0.484050451670895	0.515076464621778	0.414778656763806	0.454890591503868	0.392912375529519	0.466509328416196
RTCD1	4.40989659719791	4.38860729494726	4.3593387740728	4.30483529009263	4.3541353354571	4.43528195002297	4.2751022768387	4.2065405800832	4.46620697907758
LARP4B	4.11604578459568	4.09945633328508	4.0840870919362	4.05582513692018	4.13138128029717	4.083287441849	4.02087128758267	4.02209669431716	4.10025789375774
ASGR1	0	0.121451252446361	0.286692494750838	0.160793621177258	0.144066812560115	0.157468866419105	0.231119846881623	0.0710732415905492	0.151337883713801
ASGR2	0	0	0	0	0	0	0	0	0
LOC644714	0	0	0	0.0275243558862973	0	0	0	0	0
API5	5.39856320898485	5.42018769699553	5.45863078798758	5.27371422222384	5.39990279302754	5.44060576952591	5.24176929908955	5.32832640842966	5.39581061488765
UBE2NL	0.985723125667911	1.20140855214628	1.02550742743911	1.11032719296227	1.26217411522708	1.2567915115668	1.29169369702204	1.18965634676097	1.13249013829635
LOC100128811	0	0.0512622304159549	0.0277218237831737	0.0260332280675636	0.0232106467852388	0.0750995242111488	0	0	0
KIAA1199	1.42073962445096	1.33495287545988	1.4612355548601	1.47356444326439	1.37207030774626	1.39402725342115	1.4783229057677	1.41520454961555	1.41521640135442
HLA-DPA1	0.0929135388890223	0.0654156752366484	0.056317809720453	0.0572425585759639	0.0816625770891391	0.0935621864615961	0.0773222132476171	0.0713144802799551	0.0699091540636115
KIAA1191	5.82028686452457	5.86644540565623	5.89862309865241	5.81633436582034	5.8332437000718	5.87221956673053	5.80365677669461	5.79931170215779	5.86181843653365
ALOX12P2	0.984948885822129	1.0124901404211	0.967147787707577	1.12721384810345	0.967263365650474	1.18148716405849	1.03649901204216	1.06818671203829	1.08815324234917
ADARB2-AS1	0	0	0	0	0	0	0	0	0
ENTPD3-AS1	0.059634367785009	0.0609611410287331	0.0968691155188193	0.0310099712508075	0.133250781273996	0.145696592809934	0.101897807888165	0.078384322800768	0.0856204497324848
C19orf21	5.63294572051997	5.66207753696037	5.64598369111246	5.70471540605166	5.60200077237433	5.62943469292095	5.72650236565862	5.70542803736633	5.63305717929917
C19orf26	1.54247942653498	1.42321698260941	1.41969939680815	1.72159943605446	1.43737469866922	1.42767173312369	1.53180493168794	1.45758895047256	1.53423416025289
C19orf24	4.7082814058437	4.66033577012553	4.70622962855525	4.88078112701956	4.52910735086105	4.75751718387599	4.82918836337376	4.90292629221368	4.65220899594336
C19orf25	3.6188402323054	3.54883357857323	3.56734641055666	3.60742217540946	3.46634690718573	3.52627933699612	3.56192322070931	3.57844373092888	3.74723649080793
C19orf29	2.47479688125076	2.57676966607723	2.57277583257361	2.81284455083274	2.58180827705555	2.6952434018502	2.86788968983149	2.78565981649259	2.61221596524009
ITGB1BP1	4.82686737370106	4.91818832383973	4.95379898145012	4.91232257203278	4.88012688290801	4.96905045314615	4.88650583748051	4.87594948615673	4.86010455231468
ITGB1BP3	0	0	0	0	0	0	0	0	0
