	GFP-36.rpkmlog	GFP-35.rpkmlog	GFP-31.rpkmlog	GFP-33.rpkmlog	GFP-32.rpkmlog	GFP-39.rpkmlog	GFP-37.rpkmlog	GFP-34.rpkmlog	GFP-38.rpkmlog
OR1J4	0	0	0	0	0	0	0	0	0
SGPP2	1.25986309018244	1.50679015249255	1.65412750935401	1.26513448526824	1.30599961396259	1.42565040965401	1.60782726811274	1.4542681095949	1.42856137449987
SGPP1	3.96329742980183	3.87917460273994	3.97088723173081	3.804671641245	3.96887084442539	3.92948759526906	3.88782373208361	3.91495921347668	3.92854186535663
WTAP	4.23231633901351	4.14381711350981	4.26192691227076	4.19689972064128	4.2751390960742	4.29633338284078	4.36291812236362	4.16323728489137	4.21875833127866
CHEK2P2	0.296189644158405	0.246149558727564	0.229048313622877	0.265018842746819	0.239348596419976	0.117920385906568	0.227322612548213	0.0754766465559359	0.279303441401879
ATP8A2	0.772309226797749	0.643304813592681	0.672590029818014	0.701740509412762	0.761791404225062	0.673860061201465	0.754697670059636	0.78496055287458	0.668915821289545
ATP8A1	0.191086216017499	0.0941538053149543	0.123141766310351	0.143298924363429	0.0871939976550506	0.121959619439184	0.137716273228635	0.152190564114549	0.151364960177035
ADTRP	4.45310473261017	4.3792664278674	4.3497493377463	4.19752681701752	4.35337122628979	4.40049930400608	4.38128057324015	4.28036212461189	4.36235154876006
MED7	3.25453224911721	3.23127609836545	3.10310112199219	2.90623719178819	3.1002427265285	3.19485443503757	3.06996342914794	3.17352761613689	3.29283953807651
C1orf100	0	0.0968050491864646	0	0.137901466628102	0.124013433117814	0	0	0	0.145678765780597
LRRC14B	0	0	0	0	0	0	0	0	0
OR10A3	0.142977365129959	0.117755793031025	0.21077960119942	0.167244279452666	0.0772391613032658	0.302883713881915	0.333485484405639	0.0691597260703541	0.0909886474192647
OR10A2	0	0	0	0	0	0	0	0	0
OR10A5	0	0	0	0	0	0	0	0	0.0901565323193712
C1orf105	0	0	0	0	0	0	0	0	0
OR10A7	0	0	0	0	0	0	0	0	0
OR10A6	0.0732591681845872	0.0600789974865257	0	0.167244279452666	0	0.055104871485407	0.142768362971999	0	0
C1orf109	3.5227006576151	3.24495761090213	3.26079399070981	3.32208928327838	3.31933722819446	3.4735752671162	3.35105180322829	3.28524033756231	3.4635149150455
UST	2.46996287872741	2.48152746334361	2.50961525578624	2.46898577320474	2.42107179865459	2.46810514656826	2.62558565906954	2.45996256799754	2.42525009071827
NRAS	4.34003859150214	4.06940481138033	4.2656595636299	4.10932979544531	4.19781373794829	4.22517534982115	4.25531276464045	4.10616732225849	4.28192351019372
PDZD11	4.67434035294682	4.63980231079189	4.7057027555493	4.75033853985328	4.80454589808334	4.74143175353134	4.52919467185226	4.64725246455309	4.77167721136466
NRAP	0	0	0	0	0	0	0	0	0
CABLES1	0.737245788345292	0.648451834273436	0.866111231223769	0.915828293316576	0.818618108692677	0.725094930452485	0.961520053076431	0.765205773813565	0.600816410776608
CABLES2	1.78995335290458	1.93108430041117	1.83433015876822	1.92899078889706	1.68905039476689	1.60472012514159	1.74990519665974	1.69759929126819	1.88041920620068
UMOD	0	0	0	0	0	0	0	0	0
LIX1L	2.32352082125952	2.44513792215717	2.41011600459641	2.27951059995998	2.41692164163609	2.37904915084822	2.43838866901681	2.23564246833113	2.35829368291094
PACS1	4.36537227207041	4.46176463143632	4.46516663692526	4.48908422476094	4.3747306494442	4.38764157883747	4.33304314727995	4.43603534645911	4.31832336471956
PACS2	3.0858871642479	3.25499933031449	3.11499462600976	3.25915980886719	3.03064390082346	3.02926694160409	3.06299928752195	3.21976429083791	3.00420107502006
SBNO2	3.8421757162115	4.27281076549755	4.20748039904385	4.05545803025274	3.95546241572926	4.0338378297699	4.00821091073379	4.31124624533529	3.82606172465414
SBNO1	3.27414880344947	3.16278662968582	3.28274117230632	3.22592519199	3.3738536873795	3.19568201972416	3.36220053077187	3.22306908563221	3.28884129259266
RNF167	6.24831288182073	6.27411470050628	6.21502086072692	6.34601940085786	6.26756405948505	6.26232316233469	6.11869141455839	6.26815795514138	6.24842498536376
RNF166	1.41711891400821	1.82761111487295	1.73179264047046	1.76523398836464	1.82770993225321	1.78363623009856	1.40589547809667	1.97971613107593	1.71893855476967
RNF165	0.417520671604077	0.296684910949088	0.449980515572991	0.299810728861245	0.271076855893279	0.340894665895694	0.265995243388057	0.337611656367106	0.315773908773111
CLEC19A	0	0.0230598633306726	0.0283841000982586	0	0	0.0211281696349198	0	0.0527122599711774	0
RNF169	1.67060342903034	1.70720091591754	1.80820931352969	1.70345892538264	1.86294013288937	1.64641820942355	1.84338318613366	1.72054834928238	1.78478645392415
RNF168	1.94002161757881	1.92780739946763	1.9609218131857	1.78912233292836	1.90026881417354	1.85725216724085	1.99938994972267	1.75671648586753	2.01404410509643
ZBTB40	2.61190085277035	2.56782887846778	2.55916149702045	2.55171862703821	2.5411155871396	2.4434934364035	2.55877264882867	2.54486618081464	2.40690204400376
ZBTB41	2.48112564185138	2.29497208804277	2.50245637195098	2.26823770471954	2.41579650769481	2.34398744772896	2.47178363869027	2.28602220415045	2.40143036113049
ZBTB42	1.04930790288967	1.11868086915458	0.996309523593871	0.88482296325513	0.979644997223996	1.15342711755181	1.1127123547911	1.1866628614567	0.949029071325806
ZBTB43	2.9201943193361	2.81607054629001	2.86912792767005	2.89108457075807	2.82439448667539	2.8973409167163	3.0401968746766	2.85900557488199	2.79359331948702
ZBTB44	2.40330207615736	2.21406283719876	2.35980614767889	2.34630355578898	2.41240479838668	2.33166517772692	2.43838866901682	2.3102816478444	2.40628737665276
ZBTB45	2.65902219455054	3.26978814446439	2.98761588416	3.08854586214694	2.93151779405645	2.94691943866303	2.91071800130019	3.19663364568799	2.72190243314268
ZBTB46	0.225672695375663	0.225197795158946	0.203528787389416	0.180371567103091	0.136606865971287	0.189818210170589	0.154075381665703	0.246373651517294	0.276923762166508
ZBTB47	2.20516113430072	2.36511643075267	2.28370713682169	2.33917493947561	2.14594309547218	2.26551743768622	2.22836968810804	2.33477257751706	2.29896953596205
ZBTB48	2.6614819729953	2.70804052864787	2.40669139303607	2.56518320920351	2.55292778044886	2.53991232740845	2.70683357451112	2.65521930401694	2.52012158866873
ALOX15B	3.85332009792926	3.9805708557419	3.9190461103141	3.93239997665762	3.82867646570789	3.97179032071732	3.79967650977785	3.92307638545339	3.91589674092354
PCA3	0	0	0	0	0	0	0	0	0
ZNF609	3.69688062491469	3.70753437690533	3.78249115973216	3.82743961751228	3.81269258039314	3.71767496176657	3.78654095857446	3.80179323915816	3.77317921577197
P4HA2	5.75712354326253	5.68382730463684	5.59122612645419	5.66825485250662	5.71824433077022	5.69269481082195	5.70607235077396	5.66338172433812	5.68300439491479
P4HA3	0.704121773200912	0.802252633174889	0.688408412712269	0.73593579178597	0.694609003353312	0.603026418502281	0.831729690614581	0.708407511342156	0.746591630995699
P4HA1	5.82782177764839	5.66018920390534	5.78864947053912	5.70830106638978	5.78161680989501	5.81693709256047	5.84339559090146	5.73339230973037	5.7866594693673
FDXR	3.41396125008031	3.46476463082241	3.2905190477584	3.2744439805462	3.42396188353346	3.54164687140705	3.29521255064901	3.53533482927539	3.30262150242994
LOC439990	0.269048064941528	0.396288082692207	0.297847852107675	0.403260618246196	0.338625812571871	0.288462742014891	0.348153394174515	0.355194620722051	0.541502826574519
LOC439994	0.374100517414396	0.815159835637301	0.749449152116272	0.764265473659027	1.01930695741846	0.649815272799367	0.464696772183611	0.71181634920379	0.212326508681975
MRPL54	4.97363053659981	4.78862776592154	4.46974070980657	4.73526990502233	4.58644457827402	4.94046004154485	4.96055973937843	4.80932982415468	4.87966231258369
MRPL55	4.05255446309585	4.29160591003887	4.01350967542239	4.20942467813584	3.94471981432357	4.11143675778778	3.94770448283119	4.41161851059624	4.06637293800222
MRPL50	5.00439228448822	4.92039043370924	4.88924735456549	4.84303628695576	5.05184774375093	5.03016132321395	5.01518816459874	4.8487747599278	5.09337842714877
MRPL51	6.87363958469816	6.8073024982653	6.83400182365527	6.92919352794123	6.8853994501877	6.91170750724196	6.85524952879847	6.82457111234112	6.9236652425912
MRPL52	4.808154684525	4.81504976005876	4.76378906078886	4.79615995431829	4.78060007912371	4.98442080496311	4.7923138584475	4.88085366244662	4.90851127586293
MRPL53	4.49628043890213	4.59635118490176	4.39044742238858	4.61970302774811	4.3420813813373	4.59018533480016	4.58266255313109	4.50779307708128	4.3926968145202
MIR411	0	0	0	0	0	0	0	0	0
MIR410	0.69182189035138	0.587173996795194	0	0	0	0	0	0	0
MIR412	0	0	0	0	0	0	0	0	0
KIAA0664L3	1.66081117292585	1.6756980939064	1.7048947529488	1.59808766175544	1.52249643005946	1.51829400416607	1.63379109829164	1.82150178483183	1.55571739700714
IQCC	1.26027258379652	0.999211122623625	0.931801402722263	0.856369401316872	1.07766488681447	1.13975859006114	0.92620077738243	0.887506960846075	0.830293054309481
IQCG	1.81517204658037	1.77960524532736	1.96944259829573	1.97172174513474	1.88038337237276	1.87472307810291	1.86429745495407	1.53591465362084	1.95819985362733
IQCE	2.48440511025124	2.57137262755152	2.53975616893021	2.64445842753907	2.51686694533868	2.47756966312411	2.58801003391866	2.59725842878496	2.53605737844343
IQCD	0.285439149857581	0.162292502001772	0.197646318971541	0.060765492279517	0.157682891637964	0.218502721514319	0.149548983107219	0.0959212613268056	0
IQCK	2.2745687617427	2.37092330960892	2.15585712339236	2.15673778965086	2.39406301298594	2.43992716936485	2.2260647696436	2.07049996668622	2.16069765724975
IQCJ	0	0	0	0	0	0	0	0	0
IQCH	0.742479714870652	0.700882719942569	0.737348798744861	0.741479669537397	0.608574945904105	0.681381804586351	0.802719815041713	0.638201307477814	0.638252986821889
WDTC1	4.35449326744761	4.35386616165535	4.24220495672087	4.42379050783225	4.27631507346846	4.1731613513391	4.34949052044773	4.34259541505064	4.24108073021188
LOC100133957	0.0891220780580736	0.142787835310295	0.04554586571168	0.104576734623755	0.0939361748843173	0.162302735396824	0.0451807213867833	0.163681043724372	0.0563315032889708
FDX1	2.79587877633387	2.81760327110092	2.86444642753037	2.76908914965402	2.77913188426805	2.83709725347669	2.85427562921153	2.69737217783752	2.86753587468711
AFM	0	0	0	0	0	0	0	0	0
DSTYK	2.86271155691312	2.80534803676822	2.78178459532672	2.84307011360775	2.89144878554161	2.85937993366151	2.95861356997731	2.80903168333459	2.90442283244255
PPP1R1A	0	0	0	0.0449761733639236	0	0	0	0	0.0475995312893424
PPP1R1C	1.50830324723286	0.776800532691616	1.08678349698647	1.06226230840076	1.08923045699904	1.03722161418223	1.20710130942137	0.971621517734985	1.14626357604946
PPP1R1B	0.63364703035154	0.593503992146421	0.496035654263608	0.698076821638672	0.591015223709288	0.569379752044043	0.632859491013863	0.582337896174861	0.505401238178813
GSX2	0	0	0	0	0	0	0	0	0.0714311608993635
GSX1	0	0	0	0	0	0	0	0	0
GLYCAM1	0	0	0	0	0	0	0	0	0
NF2	3.75300282622884	3.75231253607082	3.77248920670458	3.7898508776862	3.74801443942303	3.66669369512426	3.74561693685942	3.85890476843094	3.69273435585268
NF1	3.35980608855531	3.2383038767376	3.49865145414767	3.29133702581229	3.47306315432791	3.3092496848193	3.42606240200325	3.27642252379805	3.42031596806644
IL5RA	0	0	0	0	0	0	0	0	0
BLM	0.283836821363645	0.309890487829851	0.456375816294702	0.329431475634686	0.510643687310281	0.449595159265217	0.382868955750696	0.340799135107462	0.547882568788073
PPP1R10	2.05028288201035	2.07080518555836	2.05211617015683	2.17907816663456	2.07507613672072	2.04450745925743	2.14348457826516	2.09022371200175	2.0880322605306
GOLGA2P2Y	0	0	0	0	0	0	0	0	0
BLK	0	0	0	0	0	0	0	0.0256197334997996	0
PPP1R18	2.47379032103761	2.51868404712486	2.4164038677572	2.55293445262739	2.53910503426988	2.5054525107593	2.5064765015257	2.5494352811052	2.50458378556695
SIRPB2	0.20961881547796	0.136572050757452	0.413962861007146	0.0861032231121494	0.197566909265685	0.159482359143472	0.165357807458069	0.372774762963122	0.148708070674812
SIRPB1	0.943500737810897	1.08505621315527	1.0823077227057	1.18313051979085	1.21586861014474	1.05958227145758	1.04574143617677	1.11818446133973	0.78906828333701
ATXN7	2.54794145400494	2.57311039106084	2.6497202981643	2.5266834753014	2.52242781217747	2.5304806636455	2.56692989408148	2.55242613618485	2.5480945161489
ATXN2	3.43283782096078	3.39277630279794	3.47062658855463	3.47772887432961	3.41570290396952	3.42731023080002	3.37086419247343	3.44739551738162	3.49114754764142
ATXN3	1.51067981206306	1.50823014294288	1.60584563109512	1.51703964985443	1.49970103148665	1.53963978541303	1.56784685515326	1.50678841885786	1.52449550275747
ATXN1	1.80322020003206	1.81402868610848	1.94011607990993	1.87151402890723	1.91293117335659	1.82198526271028	1.94358668448922	1.92639196079322	1.9367447937942
OR6Y1	0	0	0	0	0	0	0	0	0
IFI44L	1.97566624305831	1.96874324676114	1.82345170256973	1.93646114546548	2.05612815317278	2.79191813214669	2.35050662098014	1.86338505125165	1.85947772946017
LOC285326	0	0	0	0	0	0	0	0	0
LOC646268	0	0.31106510467985	0.374876863864008	0.187898810334526	0.246988087692526	0.48189161278189	0.30503665608035	0.585126094601433	0.372621617372889
OR7E156P	0.0265831114801493	0.0217369631142506	0.0267585811627712	0	0	0.0395594702044979	0.052605820388056	0.0250728089822873	0.0331461931464527
LEPR	2.40997908753214	2.17141937682092	2.29418125084907	2.14733887355838	2.32332245701441	2.2715119344632	2.19775765761744	2.19402592921567	2.452245488544
LASP1	6.1869752225429	6.20131373756587	6.18043988015278	6.2680601267799	6.1023847561103	6.11597218676664	6.13187869659565	6.24276583125553	6.14076261233143
MICALL1	6.14730233599007	6.39394458669944	6.33478095237986	6.39073769164699	6.24185204031835	6.23282427124506	6.25371160077377	6.40786903914259	6.20575262754306
MICALL2	2.97199013169598	3.24887110596613	3.14326483816532	3.01502897859317	2.87234567820212	2.96622336093405	2.87344841304646	3.40373270538243	2.88599100969919
SNORD116-26	0	0	0	0	0	0	0	0	0
MEF2BNB	1.78648476427872	1.77975736355765	1.65092468993108	1.55378157216155	1.75138481351479	1.57845006571879	1.74574126076045	1.56596790421911	1.77657336514276
RUNX1T1	0.00787634460373695	0.00643285492823492	0	0	0.0248012474714039	0.00589113543993253	0.00786428491490686	0.0148142020075941	0
LOC100129269	0.0892902105779595	0.143052303727852	0	0.104772978959253	0	0.0340194616667385	0.173123925612436	0	0.0564389816158047
PEAR1	0.903037666848897	0.987479603675051	0.891752013691866	0.931350143027494	0.963905706730766	0.830914418026303	0.970537220473592	0.833492509250137	0.782939712113119
SNORD116-29	0	0.558516449812591	0	0	0	0	0	0	0
CRISP1	0	0	0	0	0	0	0	0	0
ZNF815	0.590762968223657	0.597227479397807	0.434369623149144	0.579263277398805	0.471854331515424	0.701367660395692	0.556228432265325	0.578689230386789	0.707013483121986
CRISP3	0	0.0255836491905358	0	0	0	0	0	0	0
CRISP2	0	0	0	0	0.052293710630706	0	0	0	0
OR6C65	0	0	0	0	0	0	0	0	0
VEPH1	0.0812360277282385	0.119938530282165	0.108017974425308	0.26904902855423	0.153311435321632	0.119806686745295	0.20692689069449	0.173012720300687	0.239978054087381
MREG	3.37522534801422	3.08176760664178	3.20964709000042	3.12998722707221	3.26385218859335	3.383485910849	3.28540960980354	3.23353551561933	3.34373031091793
OR6C68	0	0	0	0	0	0	0	0	0
KLF10	5.03608645902715	4.84735777705266	5.00756873188906	4.96739345353999	5.00497453156963	4.9661505260555	4.9817894529311	4.94347920042283	5.00495644946105
LOC255654	0	0	0	0	0	0	0	0	0
SYNJ2BP	2.94234870904384	2.86805840915602	3.01222419659383	2.86323543587545	3.0586760492336	2.94815761745998	2.92859669174404	2.95181566841503	2.95640951800472
EEFSEC	3.17299627236722	3.28398129195364	3.23045979873694	3.17722994706929	2.99378448666458	3.10507031214932	3.18164440282637	3.23865183416235	3.08199145977246
DPY19L1P1	1.29284156394889	1.27278312967859	1.45759507971384	1.1715612332048	1.29218826331304	1.33857760466322	1.2915300261487	1.30137680780143	1.23828895788706
NHEJ1	2.90828610162461	2.7552086778534	2.77973747460498	2.8115143303332	2.68082879808449	2.77473979922448	2.83727633632955	2.70897091030567	2.86580460090676
KPTN	2.27780879673812	2.36238534670903	2.32821503378584	2.45224085681305	2.26839663562191	2.20735888945817	2.1586511760505	2.32586822383146	2.19270548258321
SCARB2	6.25087189056393	6.14304569623372	6.22667784087979	6.18477367071068	6.24313070577766	6.21979595870067	6.29658948543007	6.13725713993631	6.26821831517506
SCARB1	5.67388384686176	5.81376727514105	5.69238079095024	5.78437396064079	5.71992238751425	5.66319856925684	5.52610735642127	5.7188528044127	5.58371193879764
LOC388499	2.58038576737357	2.57765235666894	2.47246294318122	2.76637100433951	2.41952956582445	2.46057324987588	2.57853994646358	2.6629355190361	2.54636885186838
HULC	0	0	0.140350196115471	0.309743643033168	0.402152888922001	0.203795793769789	0	0.131826160489816	0.172287781522139
RRAD	1.13791563598121	1.60496058343815	1.49207931182519	1.38582524724437	1.30969306144776	1.52083661971224	1.41412440448364	1.59078242503856	1.32220016666195
RRAS	5.6402515935651	5.81948543328461	5.6129592687192	5.58224196855882	5.55452461008954	5.63505217469258	5.64818335247081	5.75399142623081	5.62026676063599
LOC100287765	0.840433945885965	1.00434017869193	0.806563834224008	0.991019246067144	0.932325766073973	0.805156297521517	0.89454661955478	0.785224502241659	1.03291071069292
FAM129A	3.17153132438482	3.10247497154832	3.22931093230996	3.20437061226855	3.02303372643212	3.0511146541691	3.28749415236237	3.16344732088393	3.31132687365384
FAM129C	0.123711161327335	0.15955387145369	0.260973476498867	0.172176049810469	0.155017939113377	0.075240812171395	0.0996550033734249	0.204046883863505	0.123686344412413
FAM129B	6.47829034029514	6.69496336265255	6.56873628541763	6.56835656585532	6.56368006631812	6.63649096208599	6.60500086788738	6.69977453377503	6.5345704980841
RNPS1	4.94675373617678	5.12827104950954	5.02478010240263	5.11349367920151	4.87625862424046	5.04738337818745	5.01066000195164	5.0959346829673	5.00329442632503
NCF1C	0	0	0.0482838321608453	0	0	0	0	0.0452630974921694	0
NCF1B	0	0	0	0.0542351727537039	0	0.0345959684616801	0	0	0.0573879314552371
MYBPC3	0	0	0	0	0	0	0	0	0
MYBPC2	0	0	0.0197340399162981	0	0	0	0.0195744258803015	0	0
MYBPC1	0	0	0	0	0	0	0	0.049019509703391	0
MGC45922	0.275444007298755	0.0606447060826174	0.33880666945796	0.0868471923153773	0.222282819944504	0.160825958942822	0.451621253401933	0.200043408857849	0.178174825754588
SH3D21	2.28531113417079	2.46429382085128	2.37002659861454	2.28487379383723	2.37058036698148	2.57645694363223	2.46380821336548	2.49166664992771	2.73408866414637
TRPC2	0	0.0479522812970802	0	0	0	0	0	0	0
TRPC3	0	0	0	0	0	0	0	0	0
SPRY1	1.28069505644751	1.39376332374122	1.44525724538523	1.40173228193408	1.56856328907531	1.44852849834731	1.32336411079913	1.42467541910818	1.44151173864406
TRPC1	1.51265385459319	1.3729620550579	1.41983953131233	1.46922563277051	1.46978273327108	1.46710349224658	1.53488102939868	1.46375767046829	1.35828415167236
TRPC6	1.0699504704763	1.06289380304314	0.976001879517675	1.13505463699389	1.02626353529607	1.00374037623467	1.00892946020186	0.867944967935053	0.911018142888619
TRPC7	0	0	0	0	0.0253233785798787	0	0	0	0
TRPC4	0.0993908499588759	0.0495367594203906	0.0205686735151894	0.0240765979606853	0.0428126423572776	0.0454217657480863	0.0603613709824095	0.0755831860830183	0.0254916917480043
SPRY4	2.88362524146442	2.89213031053609	2.99610284311374	3.01108212088095	2.976610007143	2.91832674899106	2.96956119700313	2.92423815080434	2.97756567377628
RASSF10	2.73708084717057	3.15704989402615	3.1330325762721	3.07411933961071	2.99475272295885	3.25610667617926	3.07007433662056	3.29027697658368	2.94781275498541
DIRAS3	2.55070274867726	2.39569954014242	2.57345546352913	2.42752912276384	2.54684006499848	2.62958928121539	2.45683656519958	2.51676578138701	2.7753479147102
MRGPRX4	0.595835913105135	0.385278034016669	0.310594748143462	0.568152346544312	0.36506028442515	0.544625069763941	0.268105188390306	0.47054663264114	0.468250417473162
TNFSF14	0.0243332912711534	0.0779829477564683	0.0955756577812461	0.0843403516143412	0.0757050808709681	0.0540022112195534	0.0242962450768889	0.0677823705529228	0.0600682630524533
USF2	4.98794391669121	5.347446818671	5.24235811218984	5.12714993651536	5.11287199627386	5.14142638469288	5.05607603937123	5.26265252725559	5.00457509739675
USF1	4.24773020104402	4.14784384243522	3.97755979727573	4.13314336454493	4.06466050608652	4.07095140547314	4.04987993097484	4.02340052129613	4.21961376825309
TBX15	0.0597067422971374	0.080641245656389	0.0988134026894926	0.0237759716301052	0.0629664326917865	0.0883645969577913	0.0980354684910584	0.0746558364009674	0.0981613308690452
TBX18	0.149068190424051	0.0695182289977548	0.134093283796698	0.0204406332153129	0.156948693679788	0.136770355962409	0.084582824095028	0.0954651598088557	0.105110239882588
TBX19	0.623633574506985	0.408723039522354	0.54255967133226	0.365261122584571	0.490745378000948	0.435122710913214	0.412422868024312	0.546392269996443	0.454805891878596
ACPL2	1.00422868731479	0.782454187565665	0.792578471247602	0.85064787620811	0.949562546779213	0.910009855241534	0.969360838895216	0.90710954142648	0.918098070719622
MCART1	1.91638186739417	1.96170848515198	1.93536192405156	1.97416731403522	1.95401151162691	1.81810258286393	1.93454248231046	1.89300040861979	1.98998412435976
AMBRA1	3.30720508425717	3.29748775795214	3.27229039038992	3.3639857366232	3.30265113267993	3.24300497701357	3.22897003776822	3.26872465085689	3.22540048491143
DBC1	3.10838083729584	3.09702411083599	3.05629250590338	3.0252678419669	3.00743054417439	3.11172375726902	3.10899519337427	3.03337128064737	3.11454080506006
DICER1-AS1	1.11419658343291	0.926579506391293	0.799525720700148	0.785118745867969	0.880799465110789	1.07016450053537	0.892907738206759	1.06901017366265	1.29609057761544
OR2T29	0	0	0	0	0	0	0	0	0
SCARNA9L	0	0.157653676360128	0	0	0	0	0	0.180589330127307	0
OR2T27	0	0	0	0	0	0	0	0	0
RBMX	5.05572951429197	4.9668580393516	4.99197404401906	5.00269335355853	5.04272879742748	5.00347829101596	4.98317589737932	4.95375941387196	5.00457509739675
SLIRP	6.70784651621666	6.45524495212231	6.37299074404689	6.64014835529657	6.52536811272921	6.69092904945801	6.66750419366958	6.50971023841609	6.59179442256456
NDUFS1	4.49086502225073	4.48088007442471	4.5035536387824	4.47045168206554	4.52808635813897	4.4923240273261	4.49756182160088	4.42365789463427	4.55837056994053
MIR3194	0	0	0	0	0	0	0	0	0
CXorf40B	4.247963051014	4.18928470379396	3.94348736886069	4.17600276423644	4.24765376503702	4.22997881077672	4.26800507075612	4.24061135219267	4.23013769721991
NOD1	1.57615029665886	1.59877843869091	1.6243854092132	1.55462766735303	1.56246807140621	1.59127347531967	1.75837660100136	1.71414108914441	1.51647162038523
NOD2	1.09118628092278	1.07178911892841	1.06614291439521	0.930866912791422	0.911262714246912	1.05857786590208	1.08256433129886	1.01743532944581	1.14213125830829
DYNC1H1	5.9307657524139	5.91196192721724	6.12775663268301	6.06192692754331	6.11583487376405	6.06734725510486	6.13482783586401	5.94473342689384	5.96524014418772
CCNB3	0.348016656623692	0.401290556737105	0.220052888383634	0.330540989964874	0.40337127993685	0.380490441080786	0.3961302293124	0.353604553732754	0.347951927007178
CCNB2	1.71725092391728	1.89681637118335	2.19628208914899	1.97247427554268	2.05446864084341	1.96267927441146	1.71570875928155	1.88604447261492	1.93349767854371
CCNB1	3.89965553956104	3.83377148777812	3.79196988220269	3.88772258501611	3.839039375499	3.88955167868455	3.59316645678148	3.83343844973659	3.84226585401807
VPS18	4.11191881579176	4.22046886089368	4.12936084034185	4.22024561507873	4.07369655170203	4.09642115457174	4.1575358524153	4.19181262002096	4.09012118614183
VPS16	3.26236534058681	3.15877036903026	3.15796320901537	3.15098454190592	3.18631126131456	3.17485402193837	3.19938790912344	3.21570904876553	3.18256644176469
VPS11	3.67228896622961	3.68349376938576	3.54897193898644	3.75779050268118	3.61956833896825	3.66989931736238	3.70609979111116	3.70492088007934	3.72046101529259
TAS2R60	0	0	0	0	0.148758624862207	0	0	0	0
LOC643339	0.328258667051441	0.273298566723654	0.11866947335835	0.138128984692135	0.238585252362548	0.252134963964152	0.327807842907872	0.311334180485157	0.278424521317449
TOB2P1	0.269708460693909	0.181732660309088	0.254761053887553	0.133574587691392	0.366675641706489	0.317112334858296	0.317649411630005	0.271069821600037	0.141119597432029
SFRP4	0	0	0	0	0	0	0	0	0
TPD52	4.52684225502061	4.43758912499458	4.61026260881162	4.40478356172297	4.54861369663679	4.52194878365742	4.44211158454067	4.41925074258351	4.53868357612239
C6orf99	0.760780803413587	0.704734451835636	0.473373444931609	1.06511244929361	0.650975456161521	0.758759792079958	0.885509645418466	0.661637195215387	0.658601521355184
PZP	0.0153234894181829	0.0125210790660652	0	0	0.0161736966457971	0	0	0	0
1/2-SBSRNA4	0.141269509691954	0.223989100961116	0.271570408879523	0.24129776610671	0.675710545508405	0.253665084426036	0.206738034470726	0.313186220393367	0.0898825336138409
QPCTL	2.67560389103155	2.85991896287794	3.01364803366741	2.92297624949689	2.8358288569035	2.7779759745163	2.85429580200775	2.8408725032639	2.98087299856675
PCDHGB3	0.290970810037456	0.334107362560356	0.292725269678233	0.293930142690805	0.357125052367067	0.336246628235266	0.277979310703116	0.412545278643271	0.278315046301118
LIMA1	7.41573179985665	7.31010574146643	7.34740353583252	7.33084188246819	7.39714330299381	7.35712665618926	7.47257049917585	7.33092122866344	7.41513829591581
TCF7L1	2.8895677840321	2.90688331766152	2.9044178450866	3.02591877246283	2.8653774262748	2.99280422504828	2.93925342473979	2.8324075367755	2.80912027643949
TCF7L2	2.74924721926196	2.82462040807799	2.84741147887833	2.92694892814829	2.79387327672503	2.76564139292055	2.78351914048312	2.82637407802432	2.83373611686515
SPESP1	2.51418278460718	2.31017677648422	2.32680578985051	2.37299439629203	2.06903645214863	2.35440896017641	2.38533431859267	2.37385148494547	2.34599031065607
GBF1	4.66408440872559	4.5928044224561	4.71107488927585	4.73492959262796	4.68612829110611	4.58711014603901	4.60744097953885	4.59707435387239	4.58914921926321
ATP9B	2.55045199773584	2.43030959695964	2.46341927359081	2.4182837328116	2.41091266620336	2.39167008474759	2.43583395571292	2.52092949697868	2.34899708837168
MIR146B	0	0	0	0	0	0	0	0	0
MIR146A	0	0	0	0	0	0	0	0	0
FMO6P	0.0653381199491124	0.130338908250354	0.159108574944405	0.0767772744288031	0.102151136153664	0.230380793263638	0.0652400403480244	0.20522038547825	0.120153933085295
KIAA0889	2.41633736769703	2.58080067761191	2.55535964325935	2.62868436504629	2.56261404500109	2.45695783453083	2.63332325311584	2.58852939768693	2.56411775788649
MFF	4.41227161143978	4.26631400158382	4.3218175892608	4.23185278923931	4.36204424808725	4.34875958852365	4.25629653409912	4.30621792060552	4.44031351863222
BICC1	3.26325817099572	3.36665445961694	3.19633563004324	3.29658488539578	3.33123952722124	3.16011834533048	3.29871934663376	3.30483255867763	3.16486973255573
TM4SF20	0	0	0.0308324749736497	0	0	0	0.0898731834843785	0	0.0381797809714304
LOC100190938	0	0	0	0	0	0	0	0.0204099923712507	0
EHBP1	3.85878943919175	3.68992186667854	3.90090012869615	3.69665495316704	3.84364364259346	3.83387562348902	3.89255291380593	3.74030815065983	3.8138352103629
DDT	0.627311248912227	1.03984965395125	1.36535535642333	1.24217083707635	0.719804368017143	1.01277819900243	0.626529996496618	1.41617551776761	0.953063131868972
DDO	0.194111291357259	0.248663236714445	0.266600890329323	0.183872773597788	0.241798483252156	0.472512364930107	0	0.315424816336548	0.238770161514807
DDN	0.424218701521517	0.437426627694136	0.353826372763376	0.406803443277639	0.530278641814997	0.383656964019098	0.465404014235872	0.389412894029667	0.496499304317017
