	KRASGV-8.rpkmlog	KRASGV-2.rpkmlog	KRASGV-3.rpkmlog	KRASGV-6.rpkmlog	KRASGV-9.rpkmlog	KRASGV-4.rpkmlog	KRASGV-5.rpkmlog	KRASGV-7.rpkmlog	KRASGV-1.rpkmlog
ZNF827	2.52236286203859	2.5395151896008	2.37101985696952	2.49511209363379	2.36761375448145	2.48284828019973	2.44614582161634	2.41777828858562	2.48810699958643
TMPRSS15	0	0	0	0	0	0	0	0	0
ZNF829	1.19825396554155	1.09203038282333	1.142003870077	1.11895982769598	1.16647297806035	1.04359737531672	1.25153986830077	1.26043385735394	1.15693094163107
LRIG3	4.20970726326214	4.19456428810212	4.07276977391161	4.18618338672375	4.0897286585449	4.06113592229096	4.14042456325289	4.15678849648932	4.12674444406612
LRIG2	2.01156134306217	1.97437530181394	1.94616560024207	2.03778378362799	1.91635291295175	2.00286083348441	2.08461395832115	2.05362996705265	1.97500937133763
LRIG1	2.51001062184616	2.56463959466089	2.49262812610919	2.47634903385276	2.47210570239242	2.59736189711855	2.60844189261009	2.43797677946077	2.5178764967091
RSPH10B2	0	0	0	0	0	0	0	0	0
A1CF	0	0	0	0.00654119002113987	0.00446695124416833	0.00489368809975782	0	0	0
ACAN	0.117463566190028	0.147504090609986	0.166756845250897	0.134838367755399	0.176791708133098	0.0970579590660213	0.102737378605951	0.184369424242718	0.131448862390079
POT1	2.50296306608706	2.39479521067488	2.3028992205493	2.42263410857756	2.36119371853314	2.34326928817711	2.50817044573507	2.44411078431268	2.49338995890233
CD302	0	0.0137361167121386	0.0298986664030269	0	0	0	0	0	0
HIST2H2AB	0.37337092183047	0	0	0.133113287875166	0.178771167231378	0.194771989683479	0.106553519858988	0.142030796152972	0.218693604116764
LYZL4	0	0	0	0	0	0	0	0.0747141824915779	0
CLPTM1L	6.28808848399227	6.32709538478239	6.36764225661955	6.3932715432806	6.35895802244139	6.27393344075675	6.3155280630629	6.30253337059719	6.29138917055467
LYZL1	0	0	0	0	0	0	0	0	0
LYZL2	0	0	0	0	0	0	0	0	0
PIAS2	2.3172014121845	2.10600264916437	2.17762568272007	2.39543519594963	2.24900566773821	2.27951066953533	2.25618771587867	2.2525852954325	2.25299913894757
PIAS3	4.67853892260529	4.71857866883061	4.72222919388612	4.65978396882295	4.69525134495304	4.72879770602887	4.65531489334409	4.7643168750987	4.69849607109789
PIAS1	3.9168040105308	3.79585767395335	3.80649306997061	3.82778968600808	3.86617619040478	3.76209957520626	3.78999420524392	3.86585995427667	3.85235169138769
PIAS4	3.15340858642736	3.46425877589261	3.30716953751061	3.25562760695608	3.27443260614298	3.41605102581764	3.20853544133752	3.18772325107824	3.28058590996416
ZNF311	0.249968045037584	0.230617286635762	0.201636833570828	0.248550865234918	0.219447963923519	0.207010434559697	0.211875631994281	0.228713705208696	0.234700072939457
ZNF317	3.75974117317742	3.87074746281729	3.77046193931624	3.91761143146201	3.70379481355346	3.81131439635045	3.79283635219616	3.80974151833324	3.83502292320656
ZNF318	2.54123208348706	2.46012305589101	2.49746383442333	2.49726424235442	2.53562141874656	2.50258049114205	2.52421633845783	2.54449467492367	2.52216947086767
ZNF319	2.21333622782034	2.45735784147895	2.29555152610142	2.23713154699396	2.22750642882589	2.480380343376	2.3370020845543	2.06147506034381	2.36540047720618
TEX30	2.49597260504013	2.26500428200157	2.50418104109877	2.59590940637998	2.37528469388568	2.30498751439175	2.4773646457866	2.80842647714701	2.51564191007194
TEX34	0.270372350227679	0.272050259748403	0.134008855626887	0.265855517926365	0.215489461208501	0.381388849020058	0.486637397774269	0.19457753128152	0.228145044789244
GPR135	0.195871507325865	0.143492401529197	0.214416338883427	0.0670677612107838	0.217059785951286	0.169321604995985	0.154726772129599	0.139948319334713	0.215568301255682
TCEB3CL	0	0	0	0	0	0	0	0	0
GSTP1	9.65170385355492	9.76241829449337	9.69500219407811	9.6923037983353	9.79760585755889	9.77802617118251	9.68095199928382	9.76658370244691	9.67160147663545
ST18	0.0199675102093298	0.00864969460591709	0.0188663226394382	0.0674818106213011	0.020064350913711	0.0219698429343233	0.0155690896481432	0.0209739024674251	0.0248535165718506
DKFZP434H168	0	0	0	0	0	0	0	0	0
OTOGL	0.0156604650769264	0	0.0221368700242044	0.0153755310689918	0.0313032621143323	0	0.00611630203230593	0.0246067016754556	0.0194996528206638
AP4M1	3.2336279627333	3.25680585384785	3.25089048339293	3.14327520853677	3.10052556592138	3.22297171497823	3.15162709857784	3.18013338236438	3.28015638376357
CHODL-AS1	0	0	0.124818870953189	0	0	0	0	0	0
SLCO1C1	0	0	0	0	0	0	0	0	0
PIF1	0.51782458093426	0.441800081571534	0.601815142745231	0.651343173094033	0.69869924859838	0.573001983560108	0.499519037161233	0.486832196802895	0.427721050840453
SDHA	5.16055372099613	5.25328705337387	5.22205965061936	5.1844202945306	5.30667872048994	5.23445641900673	5.22259790888011	5.2052265655448	5.17999851848051
SDHC	4.26795017411003	4.24831280763547	4.29245115436972	4.31932083602516	4.35971262232471	4.35702120720272	4.40384579145354	4.35308484808445	4.26812079526169
SDHB	5.65277799609957	5.60111481985073	5.71082783164452	5.68723040919663	5.71103601300807	5.57035420058302	5.68415108993235	5.64211082985181	5.65834421707673
SDHD	4.92629940821537	4.5548778702388	4.63794757652642	4.92486047607346	4.88211317725222	4.67525795391624	4.83531545533435	4.9326771294962	4.80152416494501
PSG11	0	0.0337336769411757	0	0	0.0262553130084639	0	0.0603042694612455	0	0.0325056371300373
MIR450B	0	0	0	0	0	0	0	0	0
CYP3A43	0.0290713084228546	0.0251224126600725	0	0	0.0195401431216827	0	0	0	0
SMG7	4.60136126456304	4.60766402678569	4.59996462621593	4.54665590878305	4.55387023860352	4.57171019108768	4.61473132385478	4.57431573629169	4.59235499560097
DLG2	0.0599959955228723	0.00586218120388126	0.0505358930271601	0.0264844789830899	0.0404672084437828	0.0539391348942092	0.0314503988136887	0.0283294095543988	0.0500426055775991
DLG5	4.31615098294384	4.39945592916884	4.29970119812102	4.20424903593108	4.20414470737094	4.29581899538815	4.27411599841821	4.30804814654487	4.3188323929861
DLG4	1.23077136060012	1.48282230425946	1.19501016502041	1.31278113688258	1.27744517383997	1.36767734897113	1.21836478625468	1.26644365355689	1.20311519087737
SYS1	2.86446956624268	3.00528078047669	3.08621376296421	3.05287666104995	3.09274118515283	2.95020904930645	3.04790594809023	2.98693216935617	2.98425335437169
SMG8	3.85316097257124	3.68406077941188	3.7316161580361	3.81349798567332	3.81031480156316	3.71307674396603	3.80477482485768	3.86039999381256	3.73375748165701
FAM114A1	4.2278641007385	4.20054876732465	4.24650398141693	4.24706949872593	4.17302350856605	4.15373677363065	4.27292927865582	4.27903279878195	4.25897274540938
GRWD1	4.45084100252549	4.63354678608933	4.55727111122661	4.45008376379822	4.57799398266742	4.53279104352518	4.40534458597561	4.45101904214966	4.43403677001578
FAM114A2	3.32495484948757	3.15014716055587	3.05148810961683	3.30320047839254	3.1671309019234	3.1688413114751	3.18148836082565	3.29323307068607	3.29419245176564
MOB4	0.181554655275781	0.207026856169725	0.172053638544171	0.150183078536075	0.229210973284166	0.229299215758205	0.188029780552841	0.0823129763975231	0.164475611534974
IFNK	2.07432727933156	1.84979409414826	1.83111867139409	1.77864003901102	1.55781423460768	1.95179280695292	1.78240438226601	2.07446955133388	1.85003382639863
LHB	0.419385091369642	0.196060943953735	0.309144698206549	0.659537877762135	0.358963494452684	0.455697576160344	0.259401953233094	0	0.433512825999902
IFNG	0	0	0	0	0	0	0	0	0
IFNE	1.03377592324849	1.09510487736078	0.992214180829807	1.02021244233047	0.957713996874388	0.975628864310203	1.05080651316747	0.861996057529666	1.03189287247531
GMIP	3.14994956313796	3.2407731492422	3.30166137470726	3.13647658582513	3.1977354701803	3.31711531939086	3.0756244446784	3.09836441065104	3.25367888232756
ADRA1A	0	0	0	0	0	0	0	0	0.0147822198009837
ADRA1B	0.327000361702465	0.41981962574624	0.332007455060279	0.276587366489785	0.451097593159917	0.364338160146482	0.449587461422502	0.294185304010951	0.458512483187374
ADRA1D	0.0698885257336941	0.0605102053528487	0.129296975615459	0.112650458570334	0.0928893465231311	0.0850484307955608	0.158244604333151	0.073347959923556	0.150585724026006
MIR4508	0	0	0	0	0	0	0	0	0
MIR4505	0	0	0.651405795587805	0	0	0	0	0.709216512847647	0
MIR4503	0	0	0	0	0	0	0	0	0
MIR4500	0	0	0	0	0	0	0	0	0
HSFY1	0	0	0	0	0	0	0	0	0
HSFY2	0	0	0	0	0	0	0	0	0
SAP25	0.708327402624325	0.629520121579947	0.321312543905344	0.446802736617715	0.145569766403116	0.69635962292695	0.410353849054623	0.414726302625358	0.72999899792263
CAPZB	6.57988886681669	6.62129800993173	6.7110785807636	6.63688109626212	6.63857237011795	6.63685861973661	6.63135107211944	6.60995118200225	6.59534476226647
GABRG3	0	0	0	0	0.0211179082881411	0	0	0	0
GABRG2	0	0	0	0	0	0	0	0	0
GABRG1	0	0	0	0	0	0	0.00730167666054563	0	0
C1orf27	3.45160466960967	3.21343312495237	3.28338781284789	3.36964798020618	3.35801867602371	3.22912323988858	3.27925593153956	3.4028182042682	3.30230464701342
C1orf21	2.13673129918983	2.0556679502189	2.22709717647059	2.25598082668755	2.19640996607012	2.17064402194819	2.27436065273335	2.21616880262084	2.21371255411798
OR7E37P	0.150558000585072	0.0885275713328257	0.0491161606350804	0	0.0350094529649273	0	0.0406060403688066	0	0.0433127091994379
NEUROD6	0	0	0	0	0	0	0	0	0
AHSA1	6.98970792824601	6.89056642079557	6.9838830153725	7.01457361416632	7.05875356276457	6.9429925446797	6.98232404736524	6.98608053116172	6.90533290520969
AHSA2	2.25813396699667	2.18319071847362	2.14485994635799	2.42153557383329	2.07630181483687	2.45869646097591	2.00494168208701	2.13577692110677	2.27338393115984
FAM176A	3.96589671286855	4.04135475410887	3.97689850186979	4.01454344135232	4.03009655713508	4.02639770492933	3.85254220655779	3.89213167362497	3.97626556226079
TOMM6	6.5581001363382	6.46756245990882	6.5354529700197	6.63546017543568	6.67832358284418	6.5405642394342	6.55040301079003	6.58787919089492	6.51233140537136
PPP1R3F	0.876482756465205	0.950258171775838	0.887699564076988	0.705963717487256	0.726613904401098	0.879800486898031	0.880485155924901	0.685335167417976	0.987984659695493
FAM176B	2.62978812383367	3.00114990280266	2.88816776139502	2.32948030147062	2.64217712699537	3.07621132375909	2.88477726440424	2.40856983516936	2.92776225673365
PPP1R3D	1.87677455145092	1.79994132183853	1.82709444788369	1.85245925970029	1.90834712017023	1.82411283032978	1.91237759644723	1.82949869998	1.94715170874221
GLMN	3.1853700244799	2.93903292716693	2.99101405041706	3.19564170729283	3.10283876667663	2.96417242576535	3.05030276397216	3.1413759601863	3.17461586800967
GSTO2	3.07080292857736	3.01470685987522	3.0811411334197	3.18325213762801	3.11923958660661	3.05765647818716	2.91457196947236	2.9557969051638	3.02979096712498
GSTO1	6.57715444774627	6.34803348098949	6.43754853889221	6.49479360118832	6.52738130063604	6.42622473177434	6.4478625227719	6.54010294277904	6.42060814455833
TTC33	1.84623973864601	1.73545309179407	1.82161451832485	1.88042640269138	1.76965343378213	1.80944178882871	1.87799858966853	1.82121345423558	1.91461166675523
TTC32	1.50139476414044	0.94827377950788	1.18377349204541	1.56378573278858	1.26731988385148	1.2769105949877	1.39794896758905	1.27190406970331	1.57034066242523
TTC31	2.76189694688161	2.89143371206735	2.73573803984343	2.90785344423125	2.88876332755725	2.88328085416663	2.8031060936173	2.87685577083496	2.82956751995037
TTC37	4.73400274705553	4.59357260362067	4.64092190818656	4.73329857311781	4.66147621123866	4.5948490929717	4.70426997341088	4.76452317207934	4.72926991231209
HS3ST3B1	1.21670491120399	1.31028892808351	1.3666370371013	1.32943105125798	1.47959363196624	1.4774685834968	1.48098349144228	1.05105579883608	1.27823947490457
TTC35	4.74201823639842	4.45947369278026	4.50710167609494	4.6496027242842	4.62376555750754	4.46975297137355	4.7015697275223	4.67368192552506	4.60859436038631
TTC34	0	0	0	0	0	0	0	0	0
TTC38	2.90490235605089	2.93830902561734	2.99555979575844	2.94226950048227	2.90009504602471	2.91883932267318	2.91943576777617	2.96373038309574	2.99414498548399
LOC339975	0.125235310913718	0.32242600179042	0.0956156710341541	0.0992567725613001	0.196362288824418	0.180315865516355	0.172593523322846	0.297126923301102	0.144738330949944
EEF1A1	8.03585276354435	7.95799532610966	7.93760905296958	8.01957181606038	7.95791787127561	7.96541349975724	8.06266437294664	8.03365598483684	8.01835510523983
EEF1A2	1.87051112401442	2.10590023089257	2.05035899210264	1.86987877946624	2.02802173310441	2.06948314462812	2.01999019082784	1.96054465717837	1.73446840161723
FRMPD4	0.0804105479541314	0.100236438490388	0.102756621824968	0.05786466277204	0.125336026364562	0.116561142890907	0.11254734909771	0.135608892725273	0.108307410142936
FRMPD1	0.270673232522601	0.38926734919227	0.246639615085375	0.358252677711338	0.405548530883042	0.3146256232648	0.257726753680923	0.294283728793593	0.300067600874845
FRMPD2	0	0.0207078785787644	0.0113686944180158	0.0235337510500555	0.0240847034617048	0.0088431670841891	0.0462898345739786	0.0251749199166881	0.0298236136787292
CHP2	0.152973024088823	0.153961038765374	0.0742650189964667	0.219981248752187	0.0530671404905419	0.167564898706626	0.0814170855109927	0.0823873698332172	0.0221849427991764
PDE10A	0.0599057735588424	0.0454636456609446	0.0496846381341012	0.0516079059977619	0.0253860181486682	0.0442138811141659	0.0583301884255546	0.108307354677329	0.0314316432003022
GEMIN8	2.61580214784963	2.76164070562359	2.57529817695717	2.61247810676452	2.57085444069079	2.64513392981225	2.57603876566624	2.74785274258738	2.68061990189323
GTF2H2B	0.549802949123268	0.670643863042377	0.552582999029042	0.521654331676305	0.55866637891009	0.559489493818636	0.453122980909302	0.681671976883213	0.546982326458348
GTF2H2C	0.0299187471155101	0	0	0.029377019158464	0.0399468444648915	0.0437121674391494	0	0.0314212613529657	0
ENHO	0.268541514790064	0.318668681284645	0.254875319083018	0.567577773961755	0.380208499374929	0.411843360881469	0.467039586052021	0.426492254875924	0.267916612838957
GEMIN6	4.26051333314093	4.0692996966864	3.96063148394201	4.17158272462757	4.23645639179976	4.00593161770725	4.21469223791237	4.10506689373907	4.16627626168337
GEMIN7	3.79927025741393	3.71817479814754	3.73116265431467	3.8600349833431	3.71086447985499	3.66565621547477	3.7440585306698	3.69570360777849	3.64549272054925
GEMIN4	3.89165546395883	3.98786929954621	3.88948971884566	4.00325362620604	3.98281220902221	4.00378938666212	3.94596843844716	3.9199447597027	3.97637796055106
GEMIN5	3.56455787726598	3.56051904224445	3.62711304752888	3.7061617050126	3.63493999206754	3.60431271169392	3.58571692967819	3.57924484141145	3.6740719766504
BPIFC	0.463327173793094	0.299479729328033	0.300357740653493	0.259218516549077	0.23767446725866	0.353876846183031	0.429615697787112	0.275813625229354	0.47390377757216
KRBA1	2.91270098403279	3.04693961093574	3.02908278851417	2.92894500522259	2.96503980363655	3.05431595169586	2.89249044512063	2.85809667333727	2.9812626903025
KRBA2	0.557423887342092	0.301681224901261	0.375147516556892	0.363593309348558	0.444771996256872	0.260419586523739	0.355873834032313	0.332955834397218	0.269451251133821
ZWINT	2.55708333848727	2.62334805439911	2.55128708369642	2.59209850518106	2.65172587061199	2.56016702788925	2.60926469391207	2.41465078292544	2.63446386000379
MCRS1	4.60276868589335	4.60720756986372	4.60512390837653	4.57591131328304	4.64369043220003	4.57732114430466	4.57363773477492	4.64985891705761	4.56446380509452
KRT16P3	3.61306870044702	3.55672376984136	3.43045483078503	3.61755635474735	3.38082359892356	3.53802995811759	3.54377714009732	3.2851359463938	3.59498402016274
LOC100507246	4.40684285185459	4.31344973911101	4.45368550811447	4.60123228763546	4.48166183565047	4.37933540422699	4.39776011156373	4.57565835378924	4.50541299479898
LOC729041	0	0.124502324223429	0.0918868490513918	0.0484835551710597	0	0.0719125838130422	0.0761591832018386	0.101869447992726	0.158015301216136
LOC100507244	0	0.0347805886255267	0.0750690831627789	0.07794874543041	0.0270723089153139	0.0296365343932417	0.092261052451784	0.042239223277285	0.0982956254472992
MLKL	2.31153680680353	2.2931010937401	2.29038274924311	2.37818918332828	2.40543707666673	2.32035965303654	2.28429791673709	2.14880487346606	2.18749511613555
LOC100507240	0	0	0	0.0297406474567554	0.0203614293423213	0.0658770208088803	0.0697757578672663	0.0629335598056759	0.0500084327417414
PAN3-AS1	0.190203787516989	0.373343532994964	0.227902769812553	0.236186288959198	0.281895712642232	0.253515682494776	0.210058173813631	0.145052687944707	0.181257715824299
KIF18A	0.849962261320116	0.701814063528023	0.783932992569911	0.935700635175808	0.856499137924471	0.782341253418255	0.858496164416786	0.806946975621561	0.826095264667913
KIF18B	0.548677960233645	0.377961532744289	0.475323556986252	0.474444493467761	0.472491742798107	0.570696812143372	0.402352915958313	0.537550927374429	0.469508136552107
CLEC10A	0	0	0	0	0	0	0	0	0
SNORD37	1.22444226899634	0	0.705957160395789	0	0	0.575865149807564	0	0	0
SNORD34	0	1.10668504189476	1.81758486383089	1.20926713459639	1.22846705993498	2.14860791952937	1.02901055913359	1.26574361579149	1.41497631382994
LOC646762	0.830145231478779	0.866036247230395	0.806604877174494	0.9133562640134	0.816581321704148	0.905548988363058	0.830068261540059	0.868188012697803	0.877142995620153
SNORD33	1.37535569633063	0	0	1.35904657545422	1.27744517383997	1.35635263920244	0.499519037161233	0.640084185929327	0
SNORD30	2.43588145453091	2.26500428200157	2.19249048955915	2.03317502666666	1.4268377806308	1.25557038573088	1.78780856391283	2.65466775517551	2.37578786562658
SNORD31	2.62978812383367	3.04915050779786	2.40289334473457	3.30964935647767	3.06823802812313	2.26577891257294	3.53669766699754	2.68992709759794	2.67622023005972
KIAA1239	0	0.00732616168129841	0.0159881299640944	0	0	0.00623382193034268	0	0.00891545860699669	0
FLJ36000	0	0	0	0	0	0	0	0	0
TGM1	2.82769766053218	2.95818929486346	2.86807436312842	2.91333964612321	2.94756200922879	2.96082184896674	2.91960471243906	2.94975474540254	2.85959744351914
TGM2	6.10003042341273	6.26959062475828	6.40653378455099	6.21943574903892	6.33465528745956	6.12231851963841	6.17684264302635	6.17136790032064	6.29250940593948
TGM3	0.0235778651198531	0	0.0222791031825933	0	0.0158378661195234	0	0	0	0
TGM4	0.216347703142405	0.172394820768748	0.321984719814913	0.212668099476925	0.198869943261129	0.369043590914397	0.31088028250315	0.33654751912856	0.286950235405479
TGM5	0.780189947756984	0.719471220261027	0.652731288914653	0.673273860788201	0.627280007302186	0.727072398591018	0.557394656639819	0.634843495894947	0.733376742871969
TGM6	0	0	0	0	0	0	0	0	0
TGM7	0	0	0.0257651154654862	0	0	0	0	0.0286357525410293	0.0226990479710621
LRTM1	0	0	0	0	0	0	0	0	0
EIF3H	7.1052538165768	7.00977834227849	7.1137159139512	7.1598585085684	7.18561386506131	7.03921001345723	7.17495871802527	7.16161443472973	7.06203188501767
EIF3I	6.85148586399814	6.95990031853994	6.83879445680469	6.89046901009419	6.92541510391057	6.89706164187031	6.95084509257186	6.91398469114556	6.88274722171881
EIF3J	5.5799643395812	5.45963079217199	5.5311939603011	5.65089352036779	5.68178444564541	5.49945353458102	5.61293947596472	5.59692859937349	5.62485217026231
EIF3K	6.93710235120759	6.91213158862927	6.93802404046609	6.93238059654036	6.97447404701019	6.95922574143693	6.92277869498107	6.92088386544661	6.85223686343467
EIF3L	6.66318158465844	6.60762911999134	6.64560924450489	6.75383034026335	6.70914838398233	6.65662901954237	6.68125024520591	6.68660428598217	6.63036507250157
EIF3M	6.73819044682404	6.5581051655247	6.65926052725869	6.79405061491683	6.70875904888221	6.56155352061724	6.6236087262082	6.73678410545408	6.67597432759116
SLX1A	0	0	0	0	0	0	0	0	0
EIF3A	6.68411923032294	6.68949218269734	6.67806981888838	6.6500286804876	6.60656198049787	6.64395376557456	6.68449078193051	6.70779258646463	6.72201791396417
EIF3B	6.67024859732928	6.65292058784342	6.70263706213038	6.71180260905189	6.72677909116439	6.7245406874758	6.76188036265904	6.69084308155065	6.69043493778718
SLX1B	0	0	0	0	0	0	0	0	0
EIF3D	7.07902488918775	7.11635366270069	7.09816520177652	7.06149643335728	7.08809305310919	7.10141757962975	7.17310570395081	7.09304288935762	7.09257228765681
EIF3E	7.10800163950442	6.88755625123524	6.90873652559445	7.16764290851342	7.05096984677752	6.85793897983794	6.91081365084892	7.11160195680711	6.99050971029846
EIF3F	5.26066197250519	5.53115148587432	5.49548878414552	5.3378658744603	5.4593228279654	5.61584286717201	5.5623003909561	5.24027091517378	5.52558542908977
EIF3G	6.43689142913446	6.50800258238881	6.50741136345489	6.42289601639693	6.45077482064987	6.49649472347478	6.40434642541527	6.42914223438649	6.4356384997346
MKKS	4.42865460066732	4.31188103629796	4.26369742974225	4.46271434644686	4.34859805577752	4.19131624890026	4.33327478939335	4.34614085727943	4.3944521657746
NOL11	4.70456555603589	4.47176698597109	4.63530968383732	4.75163725076108	4.77330460539094	4.52153749256038	4.64703888202654	4.69028349136158	4.61743667208487
NOL10	3.75969004312507	3.58762155820873	3.65652312842135	3.79034681490867	3.6869663794852	3.59562435344266	3.66366983666072	3.74553251423935	3.6912180510801
NOL12	2.14304454830301	2.30076476504576	2.21805824134608	2.19633692156421	2.25295333239618	2.24816917829697	2.12882168776594	2.18832660846762	2.2102916311874
BARD1	0.719111766550881	0.998458528558542	0.973523371076261	0.901537860801438	0.943151281070976	0.886557787026471	0.89569099565084	0.947943998963314	0.874930117988993
INPP5E	2.05593645086245	2.31483819964257	2.15019486680854	1.99923363713115	2.12048787312295	2.37731501508934	2.21958015874602	1.95593148650726	2.16065073560162
UBTD2	3.74325850939709	3.66431172265375	3.70894203793609	3.76509219685653	3.71949108181745	3.64524828714407	3.83943694043162	3.72647333672342	3.74063834031976
UBTD1	4.10234823329531	4.43849476350902	4.36361030542802	4.22619903659859	4.32995699070407	4.32389972820706	4.20350969860868	4.17687053290416	4.21830663069804
LINC00256B	0.0217560845343179	0.0094277968180477	0.0103150941823045	0	0.00732404794988943	0	0	0	0.00908179728748949
LINC00256A	0.021770970954116	0.0188072572547845	0.0307475890571845	0.0107274289743141	0.0290955549692388	0.0239526573979694	0.0337577685614327	0	0.0181191869789674
LOC283214	0	0	0	0	0	0	0	0	0
TBC1D3P1-DHX40P1	1.52373092479164	1.38867304459091	1.35040202704862	1.70617131461551	1.25531821383525	1.28327586989531	1.28071345821361	1.61006283492432	1.3736598016545
MYCBPAP	0.114986011112222	0.0997620582057989	0.0734630291313186	0.1129629497854	0.0524899175611699	0.1126307052397	0.0902985579752711	0.139739252848623	0.142009827220517
LOC100294145	0.60972351175433	0.612294625195249	0.555772837172828	0.633711459820175	0.586412188612763	0.555259213904104	0.637895045035135	0.621560710291338	0.591431141290785
TUBD1	1.9571615787624	2.02102160027213	2.026912733429	2.0975255214771	2.04015991227654	1.77711167337286	1.9306260910016	2.10320631263001	1.94389488445761
CA11	2.04337488876355	1.68289032291329	1.81570812832673	1.9663567949914	1.70943252320479	1.93378448909295	1.83837271612479	1.85105920355335	1.76361626784918
SDSL	2.73374989038808	2.83406813265239	2.61573102590057	2.53717610745288	2.59318081286798	2.75936247057459	2.60606475279845	2.80155956828712	2.6616863209831
RALY	4.99313039652898	5.10099220267387	5.0235750454978	4.9248832041809	5.04878769667087	5.0481489244377	4.91458229555831	4.9866399531621	5.00600359445031
RALB	5.11164525995502	5.07949916290822	5.09217936204921	5.18558423510407	5.12091142746704	5.06760475103105	5.11949925363357	5.10147469894265	5.17227961216335
RALA	5.59804701342762	5.38456374178206	5.43525575853007	8.11340339732639	5.57914016314866	5.43047140121283	5.48737848467163	5.54195251320007	5.54836275923495
OR10G7	0	0	0	0	0	0	0	0	0
ISX	0	0	0	0	0	0	0	0	0
OR10G3	0	0	0	0	0	0	0	0	0
OR10G2	0	0	0	0	0	0	0	0	0
TMEM56-RWDD3	0.16155783403431	0.10660773863142	0.188901878439049	0.0815624206999706	0.136489934633942	0.0614156321332713	0.127305014317605	0.128798244265002	0.0350936845730362
CDKN2B-AS1	0.17191522519555	0.136564493703348	0.105762938260874	0.0792543894735595	0.127617507971765	0.128153132770264	0.123757029419328	0.164643502265599	0.0804904393022094
OR10G8	0	0	0	0	0	0	0	0	0
DBF4B	0.843981026452262	0.715281434435785	0.801400537085483	0.762591083672793	0.816931644674945	0.855545056239737	0.706852969065663	0.71171166990664	0.719487457843812
DNAJB9	4.35141905925654	4.15243114504428	4.35645769996664	4.41762948011493	4.34369875359839	4.20169467846574	4.29808596660902	4.36933642075236	4.26319027609622
DNAJB8	0	0	0	0	0	0	0	0	0
DNAJB3	0.0494099748246533	0	0	0.0485212149718459	0	0	0	0.0518738846458203	0.0812322984888904
DNAJB2	5.21468779747041	5.20449316684694	5.11861049717499	5.19806572625102	5.07705115246538	5.19703202390968	5.16815998448421	5.1806903033559	5.15282376781358
DNAJB1	7.19343403368208	7.1893229469489	7.12941570924661	7.39019489776533	7.11629513401128	7.14126920119635	7.07494747966833	7.19129577810265	7.13710007409268
ERCC6L	0.406023150408431	0.346468630468195	0.439888738749631	0.365361067783388	0.542564612993621	0.42075774740833	0.451353876503024	0.45899173415636	0.45916590193003
DNAJB7	0.0244850786420402	0	0	0	0.0164489609518467	0.0180132423456271	0.0190981052204411	0.0257171409974134	0
DNAJB6	5.14972367676658	5.12864694169634	5.24737775824375	5.221559403364	5.22657908192763	5.04936050889445	5.05771021731912	5.12743798359059	5.19810987028745
DNAJB5	2.85351034650465	2.80437480310335	2.73225326518777	2.73963989879175	2.75358275881008	2.79186782442552	2.77807954429893	2.73212994365143	2.72906623562934
DNAJB4	3.96632535476708	3.81962825242689	3.80343503772073	4.19878064808304	3.75590409860884	3.80708611535523	3.84815562656355	3.92726848647615	3.87471497345932
AMDHD1	0.295318163136432	0.300618773389465	0.233320831919075	0.241785262628415	0.238597468523001	0.203615820926361	0.273816370226529	0.176569732260492	0.207248052399532
AMDHD2	2.20570451220155	2.35097220912888	2.18853563293895	2.10444850181961	2.07824199921325	2.34205890027711	2.04569107947508	2.11419543645337	2.25520385843479
HBXIP	6.33985808335267	6.1429688845526	6.29778072062193	6.35644573974728	6.38459630658419	6.21321958821039	6.18424855317639	6.30269249483456	6.20235072434203
DIDO1	2.80943823902561	2.92226734965091	2.85581835640465	2.7940872493284	2.78655203827413	2.90937933249833	2.76277165979513	2.78979662881646	2.82701107190803
NRON	0.0231237749944018	0	0	0	0	0	0	0	0
KLRC4-KLRK1	0	0	0	0	0	0	0	0	0.0269149235087294
GRIK1	0	0.0295099286586622	0	0	0	0.0251386258589216	0	0.053449725623291	0.0563186825736183
GRIK2	0.371158326414833	0.405339044983933	0.323227191947801	0.462609246271621	0.359003126866176	0.343916209638268	0.28838922127647	0.408770368547855	0.383868755354481
GRIK3	0	0.00594467557418956	0	0	0.00921910759605594	0.0100982414840703	0.0107081849578314	0.0072350313803554	0
GRIK4	0	0.0190024916997841	0	0.0215973782536944	0	0.0161789284743633	0	0	0.0183073239276387
GRIK5	0.0356314761899438	0.0609580480670228	0.0502244222394169	0.102515651546219	0.0591879572753915	0.0773306492494574	0.0415250313985471	0	0.0296785848170919
RNF149	4.56008896647912	4.46330822178276	4.47127811773012	4.53368601903721	4.45796624354957	4.50725472916651	4.52977353095036	4.45557828645906	4.59762577075293
RNF148	0.0480663047072603	0.041574161375577	0.0454396982984985	0.0472013207424005	0	0	0.0375583136859877	0	0.0400646386843327
SLC22A5	2.42508441638913	2.63208246930729	2.70038506053582	2.53414527679109	2.54322158996009	2.54031708340351	2.54004210515893	2.37370464181754	2.67785184716254
SGSH	2.78578854603993	2.91043648182492	2.83303686095418	2.81207676108162	2.79180002929007	2.9799552229049	2.88300121176241	2.88355574761198	2.83178138093827
