	KRASWT-2.rpkmlog	KRASWT-3.rpkmlog	KRASWT-1.rpkmlog	KRASWT-6.rpkmlog	KRASWT-7.rpkmlog	KRASWT-8.rpkmlog	KRASWT-4.rpkmlog	KRASWT-9.rpkmlog	KRASWT-5.rpkmlog
TTTY1	0	0	0	0	0	0	0	0	0
TTTY6	0	0	0	0	0	0	0	0	0
TTTY7	0	0	0	0	0	0	0	0	0
TTTY4	0	0	0	0	0	0	0	0	0
TTTY5	0	0	0	0	0	0	0	0	0
TTTY8	0	0	0	0	0	0	0	0	0
DCAKD	3.19599543894655	3.20008619758641	3.27401504832841	3.26015444837662	3.28539025573819	3.34254464865061	3.32386848401891	3.18503356935685	3.26916175478846
C17orf39	2.9289813670126	2.94629006341764	3.09926932369441	3.02106610066688	3.05656845202428	3.03958312715219	3.02212472521011	3.05767620400594	2.96491205077668
FAM59B	0.303000679091278	0.209335572500605	0.236954111840944	0.344943180729423	0.204274913510531	0.238775877826941	0.347251236839713	0.154770218927687	0.270293089716946
CHAF1A	2.21837782184702	2.32668948520418	2.24970541297454	2.32540275912397	2.21662453989674	2.3094856596834	2.16442769087561	2.29069245118864	2.36811350197726
CHAF1B	1.34975506687717	1.46026860597898	1.45648462140368	1.81648352942527	1.62341188935981	1.53879572247644	1.46764355438492	1.56680924264467	1.60429645106487
BIN1	2.28023126194499	2.25958981714951	2.28377578834206	2.3094091874249	2.23357989996811	2.26403179055657	2.22350587874503	2.31538060645065	2.39975252367109
BIN3	3.7681764449717	3.76748438775573	3.66206523654883	3.76993880234808	3.7757011284742	3.81705092192554	3.77579563957002	3.70830695973336	3.72975056510732
BIN2	0	0	0.0425985232047924	0	0.0483033087960565	0.0429486501887514	0.103786672422334	0.0432307069360574	0.0226359191906558
METTL11A	4.10989869351082	4.06475084636848	3.64833747970811	4.06543928472527	3.95769884171386	4.03289981433552	3.98304744932063	4.10516285734358	4.07100552743011
H1FNT	0	0	0	0	0	0	0	0	0
METTL11B	0	0	0	0	0	0	0	0	0
MIR3151	0	0.614053787873081	0	0	0	0	0	0	0.941189744807398
MIR3152	0	0	0	0	0	0	0	0	0
MIR3153	0	0	0.489553476172331	0.626116063958125	0.545006228576581	0.859779696310347	0.487734986409619	0	0.889696134532991
MIR3154	0	0	0	0	0	0	0	0	0
MIR3157	0	0	0	0	0	0	0	0	0
IGDCC3	0	0.0129297150890005	0	0	0	0	0	0	0
HLA-DMB	0.0102023455009545	0.0103728711098878	0.00427023226558238	0.0228267869338485	0.00968526026018072	0.0214016412607512	0.0336667973197544	0.017260257986111	0.00899884589741763
HLA-DMA	0.23427016534036	0.254248419474799	0.170175215632123	0.21223983953265	0.20240009586094	0.209070199270787	0.256168645519791	0.265238408888797	0.213296953546744
FAM90A10P	0	0	0	0	0	0	0	0	0
SYTL4	0.5840130152528	0.60153729334446	0.551799133384379	0.730876428039275	0.586402217198142	0.708974052466605	0.627844260425982	0.598761875624308	0.618105684107796
SYTL1	4.07334954565557	4.04486106561575	4.13319932803424	4.13301788685235	4.15924525614833	4.08796805070028	4.23398771565731	4.13541014481733	4.20527840040937
SYTL3	0.524261727558246	0.762279668861407	0.532208384594815	0.607047850217487	0.664372300569918	0.656951531681329	0.660710868693924	0.811281707882124	0.702932823110024
SYTL2	1.94801600088515	2.0424014165434	2.0976388687729	2.01268191606913	2.04456961375471	1.96411502556722	1.9275811682135	2.06147138549705	2.00838245594002
OR51Q1	0	0	0	0	0	0	0	0	0
OR10G4	0	0	0	0	0	0	0	0	0
FAM182B	0.0374860235360618	0.0752325213623538	0.0544783671114718	0.0211797383628686	0.0179113548089027	0.023795473323666	0.0389529280061754	0.0160126311683597	0.00834665279441039
VOPP1	3.30210335559253	3.31775519448349	3.45403210998829	3.35511573014033	3.37457908901819	3.4589855290539	3.40315848568065	3.45573599874725	3.3119503015949
PLEKHH3	2.98281941318205	3.0085360636639	3.04840649446778	2.92768875187046	2.89358970695716	2.81006375773841	3.10016672706795	2.90970573543155	3.11891298348607
PLEKHH2	0.329552329317159	0.354252778245369	0.378657955507511	0.351098143379352	0.375957599428673	0.343702801416359	0.2734541607311	0.306789949188684	0.294261152275966
PLEKHH1	1.71900558414145	1.66178404336682	1.68648732881909	1.6347409687113	1.68260291214386	1.68562543635994	1.63605141785408	1.70139084035303	1.64267650303427
OR10G9	0	0	0	0	0	0	0	0	0
DMRTC2	0	0	0	0	0	0	0	0	0
LOC100505474	0	0	0	0	0	0	0	0	0
HTT-AS1	0	0	0	0	0	0	0	0	0
LOC144481	0.186725229733474	0.434281516122178	0.299670198262187	0.208215556697093	0.259092517003527	0.158846861108311	0.229451676896849	0.370639595753479	0.242132747561069
FLJ35424	0	0	0	0	0	0	0	0	0
LOC100505478	0	0.0774620251912906	0	0	0	0	0.0636706686089152	0	0
MTRR	3.2841922088475	3.2022291980824	3.26282879271386	3.23117247011562	3.15530111691081	3.21339939309832	3.15880835885524	3.22195439350126	3.21245755431916
LOC100129034	1.67532017433437	1.67918378054869	1.67461873443442	1.64960005279927	1.6393634549437	1.5850114256371	1.60878061215657	1.681545335314	1.78082760570231
MAVS	3.90088440410984	3.91118677731592	3.81515680640926	3.84502796511073	3.84975611120729	3.79802127100916	3.7871933697814	3.79746520117677	3.85771820850341
FOXP2	0.0080594867286271	0	0.0134404653177706	0	0.0152610818692412	0.00679194430659828	0.0200265886015734	0.013641978017432	0.0212202181300204
FOXP3	0.396513118009824	0.286954216133365	0.289867390363152	0.33558912959109	0.269541917106726	0.403324868322261	0.238802048850078	0.243093284953996	0.371358430578659
PARP15	0.020340278058717	0	0.0170116649636468	0	0	0.017152739058429	0.0169376293809651	0.0172664009800222	0
IL10RA	0.0591993265649744	0.103709140483954	0.0857459366147067	0.0500475426454562	0.0970379233542137	0.121957274567255	0.108875986626143	0.0626731471924567	0.0903505962709174
IL10RB	3.23308228821133	3.19997820156176	3.29279881741315	3.40948580724841	3.26564171758144	3.27297332746194	3.27700406009621	3.24501383575742	3.3372771492949
MSL3	2.59147650713895	2.69730412697503	2.521374813752	2.64035399374463	2.57750168637262	2.58577109968119	2.55262550608068	2.61310102831951	2.55679249138352
MIR1178	0	0	0	0	0	0	0	0	0
MIR1179	0	0	0	0	0	0	0	0	0
LOC643723	0.0686686826726471	0.168533523541874	0.0855412569651535	0.185151751265661	0.0652544207842694	0.193737015187471	0.112488131909	0.0584374482106895	0.0607114754735116
MYCN	0.0432699260200938	0.0439848041376148	0.0715836895019007	0.0485298350526293	0.0411005485283145	0.0365342694169663	0.0712779364800261	0.0902368021273088	0.0382169238835761
PARPBP	1.24928919319114	1.00556174580698	1.19554612033247	1.08955231017091	1.3164113521424	1.04442769303666	1.27729376004589	1.12351866338682	0.806522120786446
TKT	7.0577573913372	7.14769881924443	6.94696540780408	7.06868657766644	7.05259981987769	7.02467656946921	7.05411291918934	7.13253117991935	7.11655161838455
C17orf69	0.803803016225748	0.837611914223259	0.834413207333738	0.807437687458959	0.860468016616386	0.795620581898781	0.72224986592747	0.843926548731479	0.739831315374124
TMEM45A	5.50134437148097	5.51020304931661	5.54895852438412	5.81067790236059	5.59439817230471	5.69582716279262	5.6276751741159	5.630805399159	5.41669190357614
TMEM45B	1.57364320955156	1.53609741592755	1.77894446051332	1.55494851649296	1.55790490933143	1.64110369710405	1.736143366665	1.56830617944543	1.48853341925562
NPHP3-ACAD11	0.249027503527919	0.214748251240775	0.20023327669593	0.228536048371437	0.207467110126652	0.158093434049357	0.122923680587229	0.175731964013834	0.165064851754429
LOC139201	1.29429740945483	1.32694208007622	1.38843781535348	1.39623579578952	1.29444788122058	1.41021159506199	1.46819651395242	1.37258725857037	1.48037479748129
TK2	2.85801735594175	2.89564340546576	2.85049290747786	2.89003682749813	2.94720310138427	2.91054948943157	2.93660972957751	2.92637075262509	2.96019020080882
TK1	2.34413857467721	2.45940402961431	2.02645452569619	2.3204727706989	2.31852152704104	2.12827239861434	2.14147162962888	2.16309536658146	2.14394778035254
LOC100652768	0.711556756009306	0.776602333909478	0.781598359416197	0.895040558374665	0.569605931214523	0.808908659185163	0.822864968084883	0.623531075209961	0.694513211582456
BVES-AS1	0.0329803542569112	0.160348568156639	0.277970699757668	0.108284967524256	0.0919947924260006	0.208924282168944	0.132461982447171	0.108935752299262	0.243042274424728
MSLN	2.21811283969006	2.1380098227167	2.22370403713604	2.16173193297737	2.15933369405802	2.19043812213209	2.29145306441564	2.1687052041367	2.20265084822597
ALOX15P1	0.0827205640802533	0.084068500292904	0.259658740694271	0.26174117352387	0.356212447569629	0.261639756339041	0.198178767282583	0.201790070955622	0.391966221592096
MFNG	0.770199875586475	0.780176176043136	0.750545890613571	0.701177156469589	0.911569233868509	0.658689763932302	0.886981114934675	0.824911521651428	0.875638419302115
TP53BP2	3.05375203760965	3.06184963849873	3.08960267501929	3.12477783907527	2.99201599456663	3.12346696193363	3.00823985955936	3.04748073790318	3.02896262238659
MALAT1	4.41492813023065	4.23597450263276	4.12941825493883	4.44544797966108	4.67086233461417	4.31990316880899	4.4844192558361	4.5140138014126	4.59348292401001
LRRC3B	0	0	0	0	0	0	0	0	0
LRRC3C	0	0	0	0	0	0	0	0	0
ECD	3.81821449176382	3.80355130351903	3.7633389030156	3.80239094889526	3.77240203963831	3.80871030826381	3.80050877079222	3.83518164011943	3.82186503088798
IPPK	3.13510750089603	3.12188849772113	3.15444546370924	3.07059781255296	3.16114695623849	3.12171554398535	3.1229976880277	3.0996651378757	3.19520778772628
CIB2	1.1738309174125	1.28306746321376	1.09422889779107	1.23497260902837	1.24033913705794	1.18524425822541	1.41307923860879	1.13459015975782	1.19426007119661
NDFIP2	5.84418993064584	5.75936866810444	5.99513781232514	5.88891727014401	5.89995428798328	5.88452420558284	5.83050815603652	5.90980960392433	5.75664961081463
NDFIP1	4.86853532971346	4.84858877780624	5.04381626559221	5.02741219565771	5.02690042437427	5.00834452016532	4.92505369769694	5.05340961849045	4.89872387322513
CIB1	5.77028436166349	5.77331074454694	5.71258372878611	5.79919517418513	5.72190121260006	5.71873233486899	5.8193661215647	5.79405544799577	5.80009292035643
PRIMA1	0.0763189334854084	0.0775653354399997	0.064030187808589	0.0175057645088836	0.0439563664196124	0.0771235725487752	0.0258414702635388	0.102597630368433	0.0674958047298365
CIB4	0.0748214703341903	0	0	0	0	0	0	0.0636936030284903	0
ARID3A	1.61375017667021	1.49691547875904	1.63159461128201	1.5991944182694	1.65837531797819	1.66157236874175	1.79772713904163	1.61839343696898	1.71238854750648
RPS6KL1	0.156402970296591	0.138686375906978	0.140167431437111	0.163604896726505	0.129864634136067	0.149668366615475	0.11441886966027	0.133690957769103	0.164974778472452
CELSR3	0.52034285287468	0.472641226409801	0.365164755983813	0.388663352925914	0.405017077076545	0.416962146223158	0.490914378611825	0.413295924759585	0.399007602030299
ARID3C	0.132276057893744	0.0462033456633283	0.0751584624287309	0.0509735996369113	0	0.0383819945019933	0	0.0762612411931713	0.11724172217252
CELSR1	4.69933508833111	4.70626931597526	4.56028714568811	4.48852640073786	4.52508230076874	4.52548016753817	4.57155046951297	4.51540870516418	4.65029197538763
LOC100133091	0.57261940477837	0.691971687695975	0.71489391882287	0.831635914171588	0.64204428736405	0.508784321917633	0.611678301951691	0.67892395273506	0.629214587133825
LRRC39	0.19238432233009	0.114876038445917	0.117855063079659	0.0958480906860114	0.158406849583786	0.0958088020066299	0.183450131240094	0.164739490432794	0.100128460083722
LRRC30	0	0	0	0	0	0	0	0	0
LRRC31	0	0	0	0	0	0	0	0.0195484184193042	0
LRRC32	0.203682842206454	0.20686578281412	0.123555722817738	0.0842463774328112	0.0598126477206683	0.134452339636996	0.123037260549581	0.174510847539134	0.200905733216712
LRRC33	0.215299719576898	0.156463145508426	0.0938653581746343	0.0258567033642988	0.20509279426281	0.094623271239585	0.231459136625812	0.0952336782403649	0.191436619900571
LRRC34	0.479677746295948	0.486506966394626	0.605697267626494	0.547605024815235	0.458774637205785	0.458155110260914	0.364072032001315	0.431252140661781	0.43056201210143
LY6G5C	0.139396367927376	0.0779813475638208	0.126000195841351	0.132837903942187	0.161571844207348	0.0829194051582632	0.108201739149175	0.127816592796005	0.123586945109324
LY6G5B	0.480524847851221	0.561989609054707	0.514017400818107	0.462907664835027	0.509728341032798	0.339275031126893	0.468356774696814	0.423705550584569	0.465449321993432
MFN2	6.07848362217272	6.09031389701721	6.00205940976207	6.03990886938725	6.00812335611045	6.01879348411346	6.0628068774558	6.01850354711329	6.04835214552704
MFN1	4.29138567328311	4.28558566436951	4.42130082991444	4.4614104508324	4.4101510005468	4.38165279418358	4.29068885246185	4.3330230863488	4.20844594850938
FAM117A	1.91511760415449	1.99592555386587	1.85195727356981	1.70697699721121	1.66365278962358	1.80913840901681	1.86408969565029	1.82181911892282	1.70743116356215
FAM117B	1.21345231931882	0.953031478844462	1.19247361673838	1.19471549527147	1.11140992327028	1.14740808686468	1.14486468535167	1.16021427432444	1.187719073453
SVIL	4.66944703440384	4.69461541073886	4.68968500501214	4.71359669579144	4.60555986589594	4.65853212990997	4.64384501211275	4.62306003855438	4.68715701440408
CLCNKA	0	0.0227582246847415	0	0	0	0.0375154867723649	0.0186430554968491	0	0.0197547866505628
CLCNKB	0	0.0197656159866502	0.0162593207288084	0	0.0184593370833042	0.0326041768080892	0.0321974436675982	0.0165028553094487	0
CCDC169	0.0724980901962561	0.0373121966978341	0.090282521928377	0.0411775301303352	0.102151073288097	0.120117204795917	0.0898993586585958	0.0617084203815958	0.0641069285293996
CCDC168	0.0132627360056683	0.0107974039438974	0.0110878867418738	0.0148938090148359	0.00504968121587033	0.00448241254755242	0.00442595537749421	0.00676308847168865	0.00703119039718117
CCDC160	0.166220618678557	0.086894805545775	0.0717718440766825	0.0486584123708044	0.0812749303053476	0.107216873113143	0.139556970068957	0.107905524583269	0.0383185393473446
CCDC167	4.07028489574387	4.18343939763941	4.00614354394073	4.06517967481053	4.24103494303486	4.08306805655948	3.95638368237633	4.16805328283566	4.07439296533049
CCDC166	0	0	0	0	0	0	0	0	0
CCDC165	2.37815994878625	2.42983118326401	2.37044738799484	2.34523162787765	2.29058184114699	2.23475133124915	2.30813568810463	2.40901798941661	2.36766197209975
CCDC164	0.089064511584216	0.0684112470517905	0.0378725196143775	0.0255789118393978	0.105077757003379	0.0381843145353277	0	0.0384354976048757	0.0201091818156326
TJAP1	3.44687562041735	3.47037479333719	3.39318996190592	3.36663085867749	3.45048393878116	3.35957024130266	3.43196597553013	3.47139591919537	3.57514429060818
MAGEA12	0	0	0	0	0	0	0	0	0
MAGEA11	0.0272083350254907	0	0	0	0	0	0	0	0.0240153775592705
LOC100507424	0.346318878565612	0.451876693694947	0.249598185518688	0.32658690528439	0.228574926195653	0.340997682176233	0.202184855814269	0.0542848086518685	0.16298847378666
LOC100507423	0.0685452539391534	0.0921622502525509	0.0761465623509441	0.0260558311706529	0	0.131772041522096	0	0.0197072364643793	0.0606020508741365
LOC100507421	0.134441446819682	0.106199952936336	0.150342908918142	0.139206978417627	0.165075081082058	0.15563753306287	0.137476449740875	0.152492059917871	0.192085186721958
BOLA3-AS1	1.24633126179573	1.23098841771112	1.27219606013158	1.18660019881732	1.24759377819459	1.19130310466738	1.14554244262326	1.15571024224932	1.2027439735595
CMKLR1	0.0202395385678998	0	0	0	0.00964055465249826	0	0	0.00861597272575148	0.0089572988418729
UQCRQ	5.57629647153635	5.7341112881189	5.6137935849179	5.7976257588314	5.74611147657982	5.80972950707994	5.59460496519475	5.81480092943763	5.70597709179937
UQCRH	6.44583464110199	6.4881603188274	6.49780860707869	6.51261084134001	6.45028119248445	6.48634702369846	6.48550428288577	6.58691270399666	6.56162386821327
UQCRB	3.94019244391262	3.85591971220646	3.97644096846751	4.15711265600693	4.03757289460775	4.15187144247584	3.93342738711832	3.99315524497723	3.87542741701359
FRY	1.51105559538621	1.63025644660759	1.57453505947337	1.47915527817268	1.48633111409056	1.4846672408629	1.46490344252138	1.47626513585505	1.46387762815709
ATP6V0D2	0.303646300410366	0.226675485744017	0.432382587591214	0.178375964273271	0.380459893531169	0.435495904371086	0.354276599297633	0.244225580733068	0.339765686600215
ATP6V0D1	6.31472070988129	6.29826417425551	6.20679192563869	6.26511161567496	6.26174047517632	6.25345492822275	6.32838166460487	6.29360659830147	6.26089169337502
FCAR	0	0	0	0	0	0	0	0	0
FLCN	2.74751624270619	2.97203024802091	2.84582600681996	2.96070522474714	2.80944895807368	2.97587939847444	2.93093929006027	2.79365578776174	2.88803763937776
WSB2	5.67360872710585	5.74058490546793	5.66004232398969	5.73039398713098	5.66953480425569	5.62168558091144	5.63054160187945	5.67783511601842	5.66379368843385
MIR628	0	0	0	0	0	0	0	0	0
MIR629	0	0	0	0	0	0	0	0	0
MIR626	0	0	0	0	0	0	0	0	0
MIR627	0	0	0	0	0	0	0	0.429406341888791	0
MIR624	0	0	0	0	0	0	0	0	0
MIR622	3.69818273793434	3.35621132864121	3.21446838175742	3.85405333789102	3.20692298693283	3.47133791131634	3.45468400270673	3.83905673190504	3.43745237613654
MIR623	0	0	0	0.540707041886154	0	0	0	0	0
MIR620	0	0	0	0	0	0	0	0	0
MIR621	0	0	0	0	0	0	0	0	0
ARGFX	0	0	0	0	0	0	0	0	0
RP9P	1.77209319677882	2.0056182408822	1.97724580636851	1.81063046947469	1.87575187475962	1.74147702474273	1.750636182255	1.98394340921243	1.9375572738841
LINC00339	1.95692225097277	1.89861955040059	2.02577230010175	2.01881464100008	2.13622646700531	2.35904358638146	1.98127834386578	1.96111515199768	2.17158632300876
LINC00338	0.664547771391017	0.475493441204883	0.498140772584295	0.764247429246279	0.715530618879052	0.501650561336924	0.480658044478152	0.439983704473113	0.66021580413402
LINC00336	0	0.0273482927844066	0.0225073389592871	0.0301921925271445	0.0255453068944516	0.022693630229378	0.0444763689502428	0.0228437189089467	0.070091060282265
LINC00330	0	0	0	0	0	0	0	0	0
C3orf64	4.4630424845911	4.45809128575156	4.58551862033675	4.54166017091447	4.50311383018018	4.47975876408842	4.40153723671564	4.5290784053515	4.47303091302328
C3orf65	0	0.0293194362225403	0	0	0.0273877286727331	0	0	0.0244929416693336	0.02545771914174
C3orf67	1.38777282929174	1.51063142223468	1.31061554252295	1.42992703619896	1.51558069840778	1.46874894962709	1.57446636567295	1.33110759047096	1.31844013362547
C3orf62	0.99579801350575	1.07857311723842	1.12511905126996	1.10723119393804	1.26600928230491	1.0561592136188	1.01423660812911	1.13068174252791	1.00926907943592
S100A11	11.0869662556566	11.0466672111789	11.043623489626	11.0957427994992	11.1449643817449	11.1317390879059	11.1085791126622	11.1408862254531	11.0618055175182
THEM5	1.83217712687133	1.5706397209801	1.63705438939647	1.75352855578703	1.5707982099147	1.84570932659342	1.64609118318974	1.40231170887479	1.78273699817226
THEM4	2.51125357486769	2.50752551907446	2.51159169895878	2.44987060465453	2.49673350332002	2.50187131859474	2.43839392976628	2.41619513333428	2.38570665555007
C4BPA	0.0501332659508824	0.0257047637446719	0	0	0	0	0	0	0
C4BPB	0	0.047876633213443	0	0	0.0447411114358298	0	0	0	0.0416057290317096
MIR4472-1	0	0	0	0	0	0	0	0	0
MIR4472-2	0	0	0	0	0	0	0	0	0
PTPN9	4.07128052130046	4.01747822383185	3.95919591284913	4.01759047741746	3.97624829969499	4.01424254136671	4.01661095453565	4.04205518653164	4.06615536123441
PTPN3	2.94975289637155	2.86381288084667	2.96263903272335	2.88270914782764	2.98304400978403	2.93050453513383	2.87808090605174	2.92911843186367	2.9322833116677
PTPN2	2.62180265486939	2.54697874129757	2.70456396554606	2.74912408062642	2.66278024827407	2.65044572098571	2.53635750915839	2.58698318332948	2.51080861170587
PTPN1	5.30235348276264	5.30326759064118	5.31083477270156	5.31059150170201	5.31996321603884	5.29649948282209	5.30321206592044	5.27858581462328	5.30326739794146
PTPN7	0	0	0	0	0	0	0	0	0.0116591215209339
PTPN6	2.94439653509258	3.0309164642346	2.83072106347591	2.93920869831722	2.81100028740119	2.87488949972011	2.94875781890719	3.00421023130163	2.93707061409148
PTPN5	0	0	0	0	0	0	0	0	0.0160011132419607
PTPN4	2.19549973752232	2.30366533663036	2.31930592431993	2.36700862427546	2.49309590271945	2.36493485779211	2.40362920822174	2.35353197300441	2.30107986077874
MIR4536-1	0	0	0	0	0	0	0	0	0
BTF3	7.6308481093304	7.58245326022699	7.67348261331761	7.78192020835984	7.76865714537577	7.79753187733019	7.66117365493965	7.72242864020937	7.62419098560221
WASH2P	1.46575370616538	1.62290432666815	1.43770353443503	1.5190958767219	1.6029898238848	1.67074652270319	1.57092091188522	1.66956016102807	1.61890799117719
NNMT	6.70026247580955	6.63670420705336	6.63150981412716	6.74570921681623	6.71783926469079	6.73022213784909	6.68126565220792	6.77720015140449	6.68263178920849
MIR4451	0	0	0	0	0	0	0	0	0
AGBL5	2.90227279270908	2.82899299226729	2.73036410372677	2.79225328718051	2.74409039779843	2.72764582458508	2.78361795268768	2.76574929310031	2.80957350157084
AGBL4	0	0	0	0	0	0	0	0	0
AGBL3	0.0633632242330569	0.0644027339109685	0.129309024611053	0.0359399213172253	0.227078344655492	0.0535573343288966	0.141033999396253	0.0930565431739335	0.109924473985913
AGBL2	0.300747431277157	0.251907911199833	0.266454893188064	0.2611414555241	0.249223938459439	0.333795203629842	0.340528776543685	0.281269092979683	0.256556731533988
AGBL1	0.0162869816950644	0.0329293537922089	0	0.0363463450741493	0.030762333456088	0.054159274753377	0.0135592096052116	0.0545135746597403	0.0841442635887687
EVI5L	3.35161413939022	3.28293018691553	3.22978316298956	3.17826232323493	3.19569785829973	3.21373198000765	3.35080735815775	3.22363822143479	3.38105336878938
ANAPC1	2.72536414738358	2.74126902193582	2.74598436147195	2.72092071310264	2.67165764182521	2.67852393476574	2.68620686034275	2.6895356076237	2.57265835069162
ARRB2	2.35982369036084	2.44746044046208	2.30840850622546	2.43610787842213	2.47263309257701	2.28228853731355	2.35274082613758	2.3945822167655	2.30320339413561
ARRB1	0.64047696353133	0.573190748712729	0.724065592728048	0.616495063444318	0.623336299239493	0.677652657709953	0.634600145945152	0.611202066914312	0.630866540809942
MIR4457	0	0	0	0	0	0	0	0	0
MIR24-2	0	0.634460761541795	0	1.15107868197853	0.599907101569882	0.937503477235089	0.537875593513763	0	0.564584898432347
LOC553103	0.731687911482121	0.905474306310115	0.684392239544599	0.800943570354936	0.792010806029406	0.860858222216831	0.614578729997347	0.92314607053907	0.949991657689878
MIR24-1	0	0	0	0	0	0	0	0	0
GPNMB	7.56293337575365	7.48928309794579	7.59661391109418	7.63185082544024	7.60348460401787	7.69272072341891	7.66850361424245	7.53056789393144	7.54666460501266
PSMA2	6.10095232013185	6.06590871932825	6.12592767844193	6.25763598573703	6.19873406316842	6.25789321025077	6.10983928178344	6.25352119193552	6.08726915611824
AKAP8L	4.43530036485491	4.37045723390224	4.40919703588746	4.33493243944006	4.48095172795581	4.39700938598248	4.5410475176695	4.38762204078189	4.47807640485403
PSMA1	6.05256868037537	5.98405055923634	6.04794214871891	6.20058918218123	6.14698077336246	6.17058120419463	6.03360916665887	6.14513498368495	5.97042952190304
PSMA6	6.03515068269163	6.00029640836744	6.01695933551022	6.1449775020137	6.05290698662275	6.17194121433711	6.05139142345106	6.10674942468568	6.0139349241787
PSMA7	7.25717742840544	7.3358437790125	7.27168616601857	7.3425238156131	7.31306370693627	7.40675357699419	7.28071799336295	7.31154749307919	7.32200948651399
PSMA4	6.71911561678755	6.68849780993035	6.7851569146115	6.87009198731885	6.82169801430193	6.80482174095405	6.66827998417644	6.82802554026318	6.66793762913523
PSMA5	4.7101474973003	4.70926668641362	4.66485272393839	4.77105105067444	4.71045533686768	4.76297867363032	4.74534257161101	4.82100067183202	4.71997678091953
SLC22A18AS	0.23810549627928	0.176735734316248	0.305169548838055	0.194109696065803	0.196590043207337	0.356950629802217	0.253251489064463	0.231309395343284	0.183464705048678
PSMA8	0.0309466024352972	0.0314600972156588	0.0763391774925253	0.0347264547966816	0.0581908289340955	0.0261119225906716	0	0.026284413569429	0
SYNRG	2.77150781422081	2.78691203868851	2.80291061532326	2.8495987822423	2.75804627649782	2.82148227396311	2.7672720643981	2.70884754229358	2.76564000200381
FMR1-AS1	0	0.0190847296233805	0	0.0210755815486545	0	0.015828807477085	0	0	0.032938613505377
EIF2C4	1.98353362738045	1.98286220085881	2.02463019146464	2.02410213388671	1.99094062494298	2.00505474292021	1.97083719571922	1.98300554007425	1.91206001269857
EIF2C1	2.45308254319751	2.47272916912287	2.42204221112017	2.38040860499823	2.35398199153079	2.39428807381449	2.40972848099632	2.48203463986846	2.46623334575839
EIF2C3	1.71100053776625	2.01511682238688	1.825735441956	1.86898984378716	1.8154410615532	1.73457965206264	1.69784776570708	1.67197492890344	1.75245637680562
EIF2C2	2.71192684028537	2.7045104051744	2.61371369978017	2.70886404582972	2.68744041690532	2.68284024711988	2.52584169063706	2.69308203986031	2.79367276138417
LOC440970	0	0	0	0	0	0	0	0	0
C9orf131	0	0.0167976994149355	0	0	0.0312042739244182	0.0139300708274555	0	0.0279099804486979	0
AGPAT6	4.15220957150865	4.12131507055289	4.03089850167704	4.08940794992863	4.09189073839956	4.11668956504058	4.04199618457391	4.04930242655082	4.09939353223257
AGPAT5	3.62764207382192	3.66973099950841	3.81124913495397	3.74430277276399	3.64213137244468	3.725368662729	3.68114768211679	3.77332925313866	3.73848611606604
AGPAT4	1.65267396700371	1.75471525476252	1.71692834906402	1.7058333580873	1.67048537592637	1.62175465668821	1.65615557698966	1.74305062981518	1.719955923168
AGPAT3	4.31349002810912	4.29877060109079	4.33654045756725	4.26838527411722	4.24641088503026	4.29207942210178	4.28508334007367	4.32737481489988	4.28739566302822
AGPAT2	4.66755602761113	4.63876534436427	4.62090126881268	4.69322077206134	4.74015345450452	4.66835163862665	4.73743721979674	4.58396460720153	4.76316745046247
AGPAT1	2.8554030665395	2.90122524908458	2.75957453466851	2.79734818581656	2.76976502040288	2.74094750221431	2.80846299123045	2.78903231923565	2.89525959744973
C9orf139	0	0	0	0	0.0281910758164197	0.0125776549285955	0	0	0.013161980817607
AGPAT9	0.464679810460162	0.541398825216824	0.505378717725322	0.481803214942402	0.562299672845223	0.297069523378902	0.46863048813447	0.612958128491599	0.403898120288754
FOXO3	2.77012588270992	2.71621152551781	2.83563177207488	2.84052646369159	2.79187792178893	2.81990900044508	2.73568411893126	2.81264285816689	2.68477456769952
TMEM155	0.0244941530175878	0	0	0.02749338396984	0.0232585303662095	0	0.0204015194833497	0	0.0216173287586678
TMEM156	0.0304524287478069	0.0309578114012193	0.0751387650651954	0.0341726339471899	0	0.0256942660677894	0.0253729767988905	0.0762412623843007	0.0268823056498998
FOXO4	2.30578547136648	2.36261311894016	2.39366302250417	2.26496490230895	2.26640797129496	2.14480916934963	2.25496829639637	2.33852315920906	2.18609710237432
TMEM158	1.29313550280873	1.39328734691249	1.30983115313412	1.40810863954974	1.35561448461601	1.27476055703327	1.59582639847904	1.49001748951749	1.35674701654943
TMEM159	4.41112349399977	4.30105087206512	4.39914847688	4.44443279740423	4.51036998104772	4.58496370095516	4.48289873969249	4.47337201849827	4.45416672980483
ANGEL1	3.16789147925485	3.17207379754526	3.14946052212797	3.02169775754371	3.07476060981432	3.1296166040191	3.10938812625976	3.18168129946604	3.06735901983307
LOC201651	0	0	0	0	0.0415248680751708	0.0369120477662453	0	0.0371549689629482	0
OSTF1	4.81520247744511	4.84607927639806	4.93766955439716	4.84089507807191	4.84260812741807	4.91439286001359	4.73869962798657	4.91143555565428	4.82654239561204
C11orf20	0.400334014472458	0.283074791306201	0.341607892335571	0.238388246975242	0.325338321172665	0.579077981603445	0.288849228165468	0.346182733082403	0.508889296812307
C11orf21	0	0	0	0	0	0	0	0	0
HTR4	0	0	0	0	0	0	0	0	0
